day,hour,station,parameter,value
1,1,28079004,01,11
1,1,28079008,01,17
1,1,28079017,01,16
1,1,28079018,01,5
1,1,28079024,01,3
1,1,28079035,01,12
1,1,28079036,01,6
1,1,28079038,01,4
1,1,28079040,01,8
1,1,28079057,01,19
1,1,28079004,06,0.8
1,1,28079008,06,0.7
1,1,28079016,06,0.7
1,1,28079018,06,0.6
1,1,28079024,06,0.4
1,1,28079035,06,0.6
1,1,28079036,06,0.7
1,1,28079039,06,0.8
1,1,28079056,06,0.6
1,1,28079057,06,0.5
1,1,28079004,07,125
1,1,28079008,07,66
1,1,28079011,07,33
1,1,28079016,07,68
1,1,28079017,07,283
1,1,28079018,07,54
1,1,28079024,07,42
1,1,28079027,07,95
1,1,28079035,07,53
1,1,28079036,07,113
1,1,28079038,07,39
1,1,28079039,07,78
1,1,28079040,07,72
1,1,28079047,07,139
1,1,28079048,07,25
1,1,28079049,07,42
1,1,28079050,07,22
1,1,28079054,07,119
1,1,28079055,07,109
1,1,28079056,07,81
1,1,28079057,07,38
1,1,28079058,07,11
1,1,28079059,07,41
1,1,28079060,07,61
1,1,28079004,08,56
1,1,28079008,08,71
1,1,28079011,08,62
1,1,28079016,08,76
1,1,28079017,08,109
1,1,28079018,08,60
1,1,28079024,08,42
1,1,28079027,08,80
1,1,28079035,08,65
1,1,28079036,08,79
1,1,28079038,08,61
1,1,28079039,08,65
1,1,28079040,08,84
1,1,28079047,08,88
1,1,28079048,08,49
1,1,28079049,08,61
1,1,28079050,08,58
1,1,28079054,08,77
1,1,28079055,08,88
1,1,28079056,08,61
1,1,28079057,08,51
1,1,28079058,08,26
1,1,28079059,08,42
1,1,28079060,08,67
1,1,28079008,09,15
1,1,28079024,09,18
1,1,28079038,09,19
1,1,28079047,09,23
1,1,28079048,09,15
1,1,28079050,09,13
1,1,28079008,10,21
1,1,28079018,10,30
1,1,28079024,10,19
1,1,28079036,10,19
1,1,28079038,10,24
1,1,28079040,10,21
1,1,28079047,10,31
1,1,28079048,10,17
1,1,28079050,10,17
1,1,28079055,10,14
1,1,28079057,10,6
1,1,28079060,10,4
1,1,28079008,14,5
1,1,28079016,14,2
1,1,28079017,14,1
1,1,28079018,14,2
1,1,28079024,14,2
1,1,28079027,14,1
1,1,28079035,14,6
1,1,28079039,14,7
1,1,28079049,14,7
1,1,28079054,14,4
1,1,28079056,14,13
1,1,28079058,14,4
1,1,28079059,14,5
1,1,28079060,14,25
1,1,28079008,20,3.8
1,1,28079011,20,6.1
1,1,28079018,20,3
1,1,28079024,20,2.7
1,1,28079038,20,5
1,1,28079055,20,3.2
1,1,28079008,30,1.6
1,1,28079011,30,3.1
1,1,28079018,30,0.9
1,1,28079024,30,1
1,1,28079038,30,0.8
1,1,28079055,30,1.7
1,1,28079008,35,0.8
1,1,28079011,35,1.5
1,1,28079018,35,0.2
1,1,28079024,35,0.3
1,1,28079038,35,1
1,1,28079055,35,0.8
1,1,28079008,42,1.69
1,1,28079024,42,1.44
1,1,28079055,42,1.45
1,1,28079008,44,0.13
1,1,28079024,44,0.04
1,1,28079055,44,0.14
1,10,28079004,01,15
1,10,28079008,01,20
1,10,28079017,01,20
1,10,28079018,01,9
1,10,28079024,01,3
1,10,28079035,01,18
1,10,28079036,01,5
1,10,28079038,01,11
1,10,28079040,01,9
1,10,28079057,01,20
1,10,28079004,06,0.9
1,10,28079008,06,0.9
1,10,28079016,06,0.6
1,10,28079018,06,1.1
1,10,28079024,06,0.3
1,10,28079035,06,1.1
1,10,28079036,06,0.9
1,10,28079039,06,0.6
1,10,28079056,06,1.3
1,10,28079057,06,0.6
1,10,28079004,07,252
1,10,28079008,07,125
1,10,28079011,07,154
1,10,28079016,07,103
1,10,28079017,07,448
1,10,28079018,07,193
1,10,28079024,07,38
1,10,28079027,07,144
1,10,28079035,07,239
1,10,28079036,07,206
1,10,28079038,07,223
1,10,28079039,07,207
1,10,28079040,07,129
1,10,28079047,07,226
1,10,28079048,07,104
1,10,28079049,07,153
1,10,28079050,07,80
1,10,28079054,07,106
1,10,28079055,07,120
1,10,28079056,07,265
1,10,28079057,07,129
1,10,28079058,07,33
1,10,28079059,07,84
1,10,28079060,07,152
1,10,28079004,08,77
1,10,28079008,08,72
1,10,28079011,08,79
1,10,28079016,08,67
1,10,28079017,08,138
1,10,28079018,08,70
1,10,28079024,08,17
1,10,28079027,08,76
1,10,28079035,08,75
1,10,28079036,08,84
1,10,28079038,08,98
1,10,28079039,08,84
1,10,28079040,08,76
1,10,28079047,08,86
1,10,28079048,08,58
1,10,28079049,08,65
1,10,28079050,08,57
1,10,28079054,08,54
1,10,28079055,08,80
1,10,28079056,08,86
1,10,28079057,08,66
1,10,28079058,08,14
1,10,28079059,08,31
1,10,28079060,08,81
1,10,28079008,09,14
1,10,28079024,09,12
1,10,28079038,09,20
1,10,28079047,09,30
1,10,28079048,09,13
1,10,28079050,09,9
1,10,28079008,10,24
1,10,28079018,10,46
1,10,28079024,10,13
1,10,28079036,10,29
1,10,28079038,10,31
1,10,28079040,10,17
1,10,28079047,10,41
1,10,28079048,10,20
1,10,28079050,10,18
1,10,28079055,10,40
1,10,28079057,10,27
1,10,28079060,10,35
1,10,28079008,14,5
1,10,28079016,14,3
1,10,28079017,14,2
1,10,28079018,14,3
1,10,28079024,14,3
1,10,28079027,14,4
1,10,28079035,14,8
1,10,28079039,14,8
1,10,28079049,14,7
1,10,28079054,14,5
1,10,28079056,14,14
1,10,28079058,14,5
1,10,28079059,14,9
1,10,28079060,14,25
1,10,28079008,20,5.7
1,10,28079011,20,7.4
1,10,28079018,20,8.5
1,10,28079024,20,1.5
1,10,28079038,20,9.1
1,10,28079055,20,5.2
1,10,28079008,30,2.3
1,10,28079011,30,3.2
1,10,28079018,30,2.3
