day,hour,station,parameter,value
1,1,28079004,01,10
1,1,28079008,01,14
1,1,28079017,01,8
1,1,28079018,01,8
1,1,28079024,01,2
1,1,28079035,01,5
1,1,28079036,01,10
1,1,28079038,01,11
1,1,28079040,01,8
1,1,28079057,01,15
1,1,28079004,06,0.7
1,1,28079008,06,0.4
1,1,28079016,06,0.5
1,1,28079018,06,0.6
1,1,28079024,06,0.3
1,1,28079035,06,0.4
1,1,28079036,06,0.3
1,1,28079039,06,0.4
1,1,28079056,06,0.5
1,1,28079057,06,0.5
1,1,28079004,07,104
1,1,28079008,07,12
1,1,28079011,07,31
1,1,28079016,07,22
1,1,28079017,07,4
1,1,28079018,07,91
1,1,28079024,07,15
1,1,28079027,07,19
1,1,28079035,07,11
1,1,28079036,07,13
1,1,28079038,07,24
1,1,28079039,07,7
1,1,28079040,07,10
1,1,28079047,07,2
1,1,28079048,07,16
1,1,28079049,07,6
1,1,28079050,07,30
1,1,28079054,07,3
1,1,28079055,07,20
1,1,28079056,07,39
1,1,28079057,07,25
1,1,28079058,07,2
1,1,28079059,07,27
1,1,28079060,07,30
1,1,28079004,08,57
1,1,28079008,08,58
1,1,28079011,08,66
1,1,28079016,08,58
1,1,28079017,08,34
1,1,28079018,08,64
1,1,28079024,08,32
1,1,28079027,08,49
1,1,28079035,08,56
1,1,28079036,08,38
1,1,28079038,08,60
1,1,28079039,08,46
1,1,28079040,08,36
1,1,28079047,08,39
1,1,28079048,08,50
1,1,28079049,08,49
1,1,28079050,08,65
1,1,28079054,08,22
1,1,28079055,08,52
1,1,28079056,08,57
1,1,28079057,08,48
1,1,28079058,08,16
1,1,28079059,08,29
1,1,28079060,08,65
1,1,28079008,09,12
1,1,28079024,09,10
1,1,28079038,09,14
1,1,28079047,09,18
1,1,28079048,09,12
1,1,28079050,09,13
1,1,28079008,10,17
1,1,28079024,10,11
1,1,28079036,10,30
1,1,28079038,10,19
1,1,28079047,10,31
1,1,28079048,10,17
1,1,28079050,10,21
1,1,28079055,10,31
1,1,28079057,10,10
1,1,28079060,10,15
1,1,28079008,14,8
1,1,28079016,14,7
1,1,28079017,14,9
1,1,28079018,14,4
1,1,28079024,14,2
1,1,28079027,14,1
1,1,28079035,14,9
1,1,28079039,14,15
1,1,28079049,14,3
1,1,28079054,14,35
1,1,28079056,14,13
1,1,28079058,14,7
1,1,28079059,14,10
1,1,28079060,14,22
1,1,28079008,20,1.1
1,1,28079011,20,4.1
1,1,28079018,20,1
1,1,28079024,20,1.1
1,1,28079038,20,5.2
1,1,28079055,20,2.4
1,1,28079008,30,0.8
1,1,28079011,30,2.1
1,1,28079018,30,0.9
1,1,28079024,30,0.5
1,1,28079038,30,0.2
1,1,28079055,30,1.1
1,1,28079008,35,0.1
1,1,28079011,35,0.3
1,1,28079018,35,0.1
1,1,28079024,35,0.1
1,1,28079038,35,0.1
1,1,28079055,35,0.6
1,1,28079008,42,1.57
1,1,28079024,42,1.19
1,1,28079055,42,1.89
1,1,28079008,44,0.08
1,1,28079024,44,0.03
1,1,28079055,44,0.16
1,10,28079004,01,7
1,10,28079008,01,13
1,10,28079017,01,7
1,10,28079018,01,4
1,10,28079024,01,2
1,10,28079035,01,4
1,10,28079036,01,9
1,10,28079038,01,10
1,10,28079040,01,6
1,10,28079057,01,14
1,10,28079004,06,0.3
1,10,28079008,06,0.3
1,10,28079016,06,0.3
1,10,28079018,06,0.2
1,10,28079024,06,0.3
1,10,28079035,06,0.3
1,10,28079036,06,0.2
1,10,28079039,06,0.4
1,10,28079056,06,0.3
1,10,28079057,06,0.3
1,10,28079004,07,16
1,10,28079008,07,10
1,10,28079011,07,12
1,10,28079016,07,4
1,10,28079017,07,4
1,10,28079018,07,4
1,10,28079024,07,9
1,10,28079027,07,4
1,10,28079035,07,4
1,10,28079036,07,6
1,10,28079038,07,8
1,10,28079039,07,12
1,10,28079040,07,4
1,10,28079047,07,1
1,10,28079048,07,10
1,10,28079049,07,4
1,10,28079050,07,18
1,10,28079054,07,3
1,10,28079055,07,17
1,10,28079056,07,16
1,10,28079057,07,8
1,10,28079058,07,14
1,10,28079059,07,5
1,10,28079060,07,22
1,10,28079004,08,41
1,10,28079008,08,37
1,10,28079011,08,40
1,10,28079016,08,29
1,10,28079017,08,27
1,10,28079018,08,30
1,10,28079024,08,24
1,10,28079027,08,32
1,10,28079035,08,35
1,10,28079036,08,26
1,10,28079038,08,35
1,10,28079039,08,41
1,10,28079040,08,27
1,10,28079047,08,31
1,10,28079048,08,39
1,10,28079049,08,35
1,10,28079050,08,42
1,10,28079054,08,12
1,10,28079055,08,44
1,10,28079056,08,42
1,10,28079057,08,37
1,10,28079058,08,10
1,10,28079059,08,16
1,10,28079060,08,49
1,10,28079008,09,10
1,10,28079024,09,13
1,10,28079038,09,11
1,10,28079047,09,7
1,10,28079048,09,7
1,10,28079050,09,12
1,10,28079008,10,15
1,10,28079018,10,17
1,10,28079024,10,15
1,10,28079036,10,9
1,10,28079038,10,15
1,10,28079040,10,7
1,10,28079047,10,10
1,10,28079048,10,12
1,10,28079050,10,18
1,10,28079055,10,15
1,10,28079057,10,7
1,10,28079060,10,15
1,10,28079008,14,16
1,10,28079016,14,20
1,10,28079017,14,18
1,10,28079018,14,22
1,10,28079024,14,12
1,10,28079027,14,18
1,10,28079035,14,21
1,10,28079039,14,18
1,10,28079049,14,15
1,10,28079054,14,37
1,10,28079056,14,23
1,10,28079058,14,5
1,10,28079059,14,44
1,10,28079060,14,25
1,10,28079008,20,0.8
1,10,28079011,20,5.6
1,10,28079018,20,1.1
1,10,28079024,20,2.2
1,10,28079038,20,4
1,10,28079055,20,1.4
1,10,28079008,30,0.5
1,10,28079011,30,2.4
1,10,28079018,30,0.3
1,10,28079024,30,0.5
1,10,28079038,30,0.1
1,10,28079055,30,0.9
1,10,28079008,35,0.1
1,10,28079011,35,1.3
1,10,28079018,35,0.1
1,10,28079024,35,0.1
1,10,28079038,35,0.1
1,10,28079055,35,0.4
1,10,28079008,42,1.91
1,10,28079024,42,1.43
1,10,28079055,42,1.78
1,10,28079008,44,0.06
1,10,28079024,44,0.03
1,10,28079055,44,0.11
1,11,28079004,01,8
1,11,28079008,01,14
1,11,28079017,01,6
1,11,28079018,01,4
1,11,28079024,01,2
1,11,28079035,01,4
1,11,28079036,01,9
1,11,28079038,01,10
1,11,28079040,01,6
1,11,28079057,01,14
1,11,28079004,06,0.4
1,11,28079008,06,0.3
1,11,28079016,06,0.3
1,11,28079018,06,0.2
1,11,28079024,06,0.3
1,11,28079035,06,0.4
1,11,28079036,06,0.2
1,11,28079039,06,0.3
1,11,28079056,06,0.3
1,11,28079057,06,0.4
1,11,28079004,07,39
1,11,28079008,07,12
1,11,28079011,07,12
1,11,28079016,07,5
1,11,28079017,07,3
1,11,28079018,07,7
1,11,28079024,07,13
1,11,28079027,07,11
1,11,28079035,07,6
1,11,28079036,07,7
1,11,28079038,07,11
1,11,28079039,07,8
1,11,28079040,07,5
1,11,28079047,07,3
1,11,28079048,07,8
1,11,28079049,07,5
1,11,28079050,07,15
1,11,28079054,07,4
1,11,28079055,07,13
1,11,28079056,07,10
1,11,28079057,07,14
1,11,28079058,07,9
1,11,28079059,07,5
1,11,28079060,07,10
1,11,28079004,08,39
1,11,28079008,08,32
1,11,28079011,08,34
1,11,28079016,08,27
1,11,28079017,08,19
1,11,28079018,08,22
1,11,28079024,08,26
1,11,28079027,08,32
1,11,28079035,08,33
1,11,28079036,08,25
1,11,28079038,08,32
1,11,28079039,08,31
1,11,28079040,08,24
1,11,28079047,08,26
1,11,28079048,08,34
1,11,28079049,08,28
1,11,28079050,08,36
1,11,28079054,08,13
1,11,28079055,08,27
1,11,28079056,08,24
1,11,28079057,08,42
1,11,28079058,08,10
1,11,28079059,08,12
1,11,28079060,08,42
1,11,28079008,09,3
1,11,28079024,09,15
1,11,28079038,09,11
1,11,28079047,09,8
1,11,28079048,09,8
1,11,28079050,09,10
1,11,28079008,10,6
1,11,28079018,10,14
1,11,28079024,10,16
1,11,28079036,10,9
1,11,28079038,10,15
1,11,28079040,10,7
1,11,28079047,10,12
1,11,28079048,10,12
1,11,28079050,10,17
1,11,28079055,10,7
1,11,28079057,10,10
1,11,28079060,10,11
1,11,28079008,14,27
1,11,28079016,14,24
1,11,28079017,14,23
1,11,28079018,14,31
1,11,28079024,14,11
1,11,28079027,14,18
1,11,28079035,14,22
1,11,28079039,14,30
1,11,28079049,14,23
1,11,28079054,14,36
1,11,28079056,14,37
1,11,28079058,14,8
1,11,28079059,14,50
1,11,28079060,14,36
1,11,28079008,20,1
1,11,28079011,20,3.2
1,11,28079018,20,0.6
1,11,28079024,20,1.9
1,11,28079038,20,4.3
1,11,28079055,20,1
1,11,28079008,30,0.6
1,11,28079011,30,1.5
1,11,28079018,30,0.3
1,11,28079024,30,0.6
1,11,28079038,30,0.2
1,11,28079055,30,0.5
1,11,28079008,35,0.1
1,11,28079011,35,0.2
1,11,28079018,35,0.1
1,11,28079024,35,0.1
1,11,28079038,35,0.1
1,11,28079055,35,0.2
1,11,28079008,42,1.43
1,11,28079024,42,1.44
1,11,28079055,42,1.58
1,11,28079008,44,0.05
1,11,28079024,44,0.02
1,11,28079055,44,0.12
1,12,28079004,01,8
1,12,28079008,01,14
1,12,28079017,01,7
1,12,28079018,01,4
1,12,28079024,01,2
1,12,28079035,01,5
1,12,28079036,01,9
1,12,28079038,01,10
1,12,28079040,01,6
1,12,28079057,01,14
1,12,28079004,06,0.3
1,12,28079008,06,0.3
1,12,28079016,06,0.3
1,12,28079018,06,0.2
1,12,28079024,06,0.3
1,12,28079035,06,0.4
1,12,28079036,06,0.2
1,12,28079039,06,0.3
1,12,28079056,06,0.3
1,12,28079057,06,0.4
1,12,28079004,07,19
1,12,28079008,07,13
1,12,28079011,07,11
1,12,28079016,07,7
1,12,28079017,07,5
1,12,28079018,07,4
1,12,28079024,07,7
1,12,28079027,07,4
1,12,28079035,07,9
1,12,28079036,07,8
1,12,28079038,07,12
1,12,28079039,07,8
1,12,28079040,07,5
1,12,28079047,07,1
1,12,28079048,07,7
1,12,28079049,07,5
1,12,28079050,07,19
1,12,28079054,07,4
1,12,28079055,07,14
1,12,28079056,07,17
1,12,28079057,07,9
1,12,28079058,07,4
1,12,28079059,07,6
1,12,28079060,07,6
1,12,28079004,08,35
1,12,28079008,08,30
1,12,28079011,08,32
1,12,28079016,08,25
1,12,28079017,08,17
1,12,28079018,08,23
1,12,28079024,08,24
1,12,28079027,08,18
1,12,28079035,08,35
1,12,28079036,08,24
1,12,28079038,08,32
1,12,28079039,08,27
1,12,28079040,08,22
1,12,28079047,08,20
1,12,28079048,08,34
1,12,28079049,08,24
1,12,28079050,08,34
1,12,28079054,08,9
1,12,28079055,08,25
1,12,28079056,08,30
1,12,28079057,08,35
1,12,28079058,08,14
1,12,28079059,08,12
1,12,28079060,08,30
1,12,28079008,09,15
1,12,28079024,09,16
1,12,28079038,09,11
1,12,28079047,09,11
1,12,28079048,09,9
1,12,28079050,09,14
1,12,28079008,10,20
1,12,28079018,10,11
1,12,28079024,10,17
1,12,28079036,10,9
1,12,28079038,10,16
1,12,28079040,10,7
1,12,28079047,10,14
1,12,28079048,10,12
1,12,28079050,10,19
1,12,28079055,10,8
1,12,28079057,10,7
1,12,28079060,10,11
1,12,28079008,14,27
1,12,28079016,14,26
1,12,28079017,14,28
1,12,28079018,14,30
1,12,28079024,14,19
1,12,28079027,14,28
1,12,28079035,14,20
1,12,28079039,14,33
1,12,28079049,14,24
1,12,28079054,14,43
1,12,28079056,14,33
1,12,28079058,14,28
1,12,28079059,14,47
1,12,28079060,14,49
1,12,28079008,20,0.9
1,12,28079011,20,2.4
1,12,28079018,20,0.4
1,12,28079024,20,1.7
1,12,28079038,20,3.5
1,12,28079055,20,0.8
1,12,28079008,30,0.6
1,12,28079011,30,1.1
1,12,28079018,30,0.3
1,12,28079024,30,0.5
1,12,28079038,30,0.1
1,12,28079055,30,0.5
1,12,28079008,35,0.1
1,12,28079011,35,0.1
1,12,28079018,35,0.1
1,12,28079024,35,0.1
1,12,28079038,35,0.3
1,12,28079055,35,0.2
1,12,28079008,42,1.43
1,12,28079024,42,1.35
1,12,28079055,42,1.77
1,12,28079008,44,0.05
1,12,28079024,44,0.02
1,12,28079055,44,0.12
1,13,28079004,01,7
1,13,28079008,01,14
1,13,28079017,01,7
1,13,28079018,01,4
1,13,28079024,01,2
1,13,28079035,01,5
1,13,28079036,01,9
1,13,28079038,01,11
1,13,28079040,01,6
1,13,28079057,01,14
1,13,28079004,06,0.3
1,13,28079008,06,0.3
1,13,28079016,06,0.3
1,13,28079018,06,0.2
1,13,28079024,06,0.3
1,13,28079035,06,0.4
1,13,28079036,06,0.3
1,13,28079039,06,0.4
1,13,28079056,06,0.2
1,13,28079057,06,0.3
1,13,28079004,07,12
1,13,28079008,07,14
1,13,28079011,07,13
1,13,28079016,07,6
1,13,28079017,07,4
1,13,28079018,07,6
1,13,28079024,07,5
1,13,28079027,07,2
1,13,28079035,07,6
1,13,28079036,07,8
1,13,28079038,07,10
1,13,28079039,07,14
1,13,28079040,07,4
1,13,28079047,07,2
1,13,28079048,07,9
1,13,28079049,07,4
1,13,28079050,07,10
1,13,28079054,07,4
1,13,28079055,07,13
1,13,28079056,07,16
1,13,28079057,07,4
1,13,28079058,07,3
1,13,28079059,07,6
1,13,28079060,07,6
1,13,28079004,08,29
1,13,28079008,08,30
1,13,28079011,08,34
1,13,28079016,08,24
1,13,28079017,08,16
1,13,28079018,08,22
1,13,28079024,08,21
1,13,28079027,08,14
1,13,28079035,08,28
1,13,28079036,08,23
1,13,28079038,08,28
1,13,28079039,08,35
1,13,28079040,08,17
1,13,28079047,08,19
1,13,28079048,08,34
1,13,28079049,08,21
1,13,28079050,08,32
1,13,28079054,08,12
1,13,28079055,08,21
1,13,28079056,08,27
1,13,28079057,08,28
1,13,28079058,08,18
1,13,28079059,08,10
1,13,28079060,08,34
1,13,28079008,09,8
1,13,28079024,09,12
1,13,28079038,09,13
1,13,28079047,09,7
1,13,28079048,09,9
1,13,28079050,09,14
1,13,28079008,10,11
1,13,28079018,10,13
1,13,28079024,10,14
1,13,28079036,10,6
1,13,28079038,10,17
1,13,28079040,10,4
1,13,28079047,10,10
1,13,28079048,10,12
1,13,28079050,10,18
1,13,28079055,10,3
1,13,28079057,10,5
1,13,28079060,10,7
1,13,28079008,14,30
1,13,28079016,14,28
1,13,28079017,14,34
1,13,28079018,14,31
1,13,28079024,14,28
1,13,28079027,14,36
1,13,28079035,14,27
1,13,28079039,14,27
1,13,28079049,14,30
1,13,28079054,14,43
1,13,28079056,14,42
1,13,28079058,14,35
1,13,28079059,14,52
1,13,28079060,14,50
1,13,28079008,20,0.8
1,13,28079011,20,2.2
1,13,28079018,20,0.4
1,13,28079024,20,1.6
1,13,28079038,20,3.8
1,13,28079055,20,0.8
1,13,28079008,30,0.6
1,13,28079011,30,1.2
1,13,28079018,30,0.2
1,13,28079024,30,0.5
1,13,28079038,30,0.2
1,13,28079055,30,0.5
1,13,28079008,35,0.1
1,13,28079011,35,0.1
1,13,28079018,35,0.1
1,13,28079024,35,0.1
1,13,28079038,35,0.1
1,13,28079055,35,0.3
1,13,28079008,42,1.38
1,13,28079024,42,1.25
1,13,28079055,42,1.62
1,13,28079008,44,0.06
1,13,28079024,44,0.03
1,13,28079055,44,0.11
1,14,28079004,01,7
1,14,28079008,01,14
1,14,28079017,01,7
1,14,28079018,01,4
1,14,28079024,01,2
1,14,28079035,01,5
1,14,28079036,01,9
1,14,28079038,01,11
1,14,28079040,01,6
1,14,28079057,01,14
1,14,28079004,06,0.2
1,14,28079008,06,0.3
1,14,28079016,06,0.3
1,14,28079018,06,0.2
1,14,28079024,06,0.2
1,14,28079035,06,0.4
1,14,28079036,06,0.2
1,14,28079039,06,0.3
1,14,28079056,06,0.2
1,14,28079057,06,0.3
1,14,28079004,07,9
1,14,28079008,07,8
1,14,28079011,07,18
1,14,28079016,07,7
1,14,28079017,07,6
1,14,28079018,07,5
1,14,28079024,07,3
1,14,28079027,07,3
1,14,28079035,07,6
1,14,28079036,07,5
1,14,28079038,07,10
1,14,28079039,07,10
1,14,28079040,07,4
1,14,28079047,07,1
1,14,28079048,07,7
1,14,28079049,07,4
1,14,28079050,07,12
1,14,28079054,07,4
1,14,28079055,07,15
1,14,28079056,07,13
1,14,28079057,07,4
1,14,28079058,07,5
1,14,28079059,07,5
1,14,28079060,07,4
1,14,28079004,08,22
1,14,28079008,08,20
1,14,28079011,08,34
1,14,28079016,08,22
1,14,28079017,08,19
1,14,28079018,08,18
1,14,28079024,08,12
1,14,28079027,08,14
1,14,28079035,08,25
1,14,28079036,08,18
1,14,28079038,08,23
1,14,28079039,08,30
1,14,28079040,08,16
1,14,28079047,08,12
1,14,28079048,08,31
1,14,28079049,08,14
1,14,28079050,08,30
1,14,28079054,08,9
1,14,28079055,08,22
1,14,28079056,08,23
1,14,28079057,08,26
1,14,28079058,08,26
1,14,28079059,08,7
1,14,28079060,08,31
1,14,28079008,09,12
1,14,28079024,09,7
1,14,28079038,09,10
1,14,28079047,09,10
1,14,28079048,09,7
1,14,28079050,09,11
1,14,28079008,10,16
1,14,28079018,10,10
1,14,28079024,10,8
1,14,28079036,10,2
1,14,28079038,10,13
1,14,28079040,10,1
1,14,28079047,10,12
1,14,28079048,10,10
1,14,28079050,10,14
1,14,28079055,10,1
1,14,28079057,10,3
1,14,28079060,10,3
1,14,28079008,14,46
1,14,28079016,14,35
1,14,28079017,14,45
1,14,28079018,14,44
1,14,28079024,14,44
1,14,28079027,14,43
1,14,28079035,14,33
1,14,28079039,14,36
1,14,28079049,14,42
1,14,28079054,14,61
1,14,28079056,14,54
1,14,28079058,14,33
1,14,28079059,14,62
1,14,28079060,14,54
1,14,28079008,20,0.6
1,14,28079011,20,2
1,14,28079018,20,0.4
1,14,28079024,20,1.2
1,14,28079038,20,3.6
1,14,28079055,20,0.7
1,14,28079008,30,0.5
1,14,28079011,30,1.3
1,14,28079018,30,0.2
1,14,28079024,30,0.4
1,14,28079038,30,0.1
1,14,28079055,30,0.4
1,14,28079008,35,0.1
1,14,28079011,35,0.1
1,14,28079018,35,0.1
1,14,28079024,35,0.1
1,14,28079038,35,0.1
1,14,28079055,35,0.3
1,14,28079008,42,1.3
1,14,28079024,42,1.17
1,14,28079055,42,1.35
1,14,28079008,44,0.03
1,14,28079024,44,0.02
1,14,28079055,44,0.11
1,15,28079004,01,7
1,15,28079008,01,14
1,15,28079017,01,7
1,15,28079018,01,4
1,15,28079024,01,2
1,15,28079035,01,7
1,15,28079036,01,9
1,15,28079038,01,11
1,15,28079040,01,6
1,15,28079057,01,13
1,15,28079004,06,0.2
1,15,28079008,06,0.3
1,15,28079016,06,0.3
1,15,28079018,06,0.2
1,15,28079024,06,0.2
1,15,28079035,06,0.3
1,15,28079036,06,0.2
1,15,28079039,06,0.3
1,15,28079056,06,0.2
1,15,28079057,06,0.3
1,15,28079004,07,5
1,15,28079008,07,12
1,15,28079011,07,10
1,15,28079016,07,6
1,15,28079017,07,7
1,15,28079018,07,4
1,15,28079024,07,1
1,15,28079027,07,3
1,15,28079035,07,3
1,15,28079036,07,6
1,15,28079038,07,8
1,15,28079039,07,8
1,15,28079040,07,4
1,15,28079047,07,1
1,15,28079048,07,4
1,15,28079049,07,3
1,15,28079050,07,25
1,15,28079054,07,3
1,15,28079055,07,13
1,15,28079056,07,9
1,15,28079057,07,3
1,15,28079058,07,3
1,15,28079059,07,5
1,15,28079060,07,8
1,15,28079004,08,21
1,15,28079008,08,30
1,15,28079011,08,27
1,15,28079016,08,28
1,15,28079017,08,26
1,15,28079018,08,20
1,15,28079024,08,8
1,15,28079027,08,19
1,15,28079035,08,21
1,15,28079036,08,21
1,15,28079038,08,21
1,15,28079039,08,33
1,15,28079040,08,19
1,15,28079047,08,16
1,15,28079048,08,29
1,15,28079049,08,15
1,15,28079050,08,41
1,15,28079054,08,10
1,15,28079055,08,24
1,15,28079056,08,21
1,15,28079057,08,30
1,15,28079058,08,23
1,15,28079059,08,8
1,15,28079060,08,43
1,15,28079008,09,1
1,15,28079024,09,4
1,15,28079038,09,8
1,15,28079047,09,7
1,15,28079048,09,5
1,15,28079050,09,9
1,15,28079008,10,2
1,15,28079018,10,8
1,15,28079024,10,6
1,15,28079036,10,1
1,15,28079038,10,11
1,15,28079040,10,2
1,15,28079047,10,10
1,15,28079048,10,8
1,15,28079050,10,14
1,15,28079055,10,1
1,15,28079057,10,4
1,15,28079060,10,7
