day,hour,station,parameter,value
1,1,28079004,01,8
1,1,28079008,01,9
1,1,28079017,01,10
1,1,28079018,01,12
1,1,28079024,01,2
1,1,28079035,01,14
1,1,28079036,01,7
1,1,28079038,01,2
1,1,28079040,01,4
1,1,28079057,01,4
1,1,28079004,06,0.4
1,1,28079008,06,0.8
1,1,28079016,06,0.3
1,1,28079018,06,0.4
1,1,28079024,06,0.4
1,1,28079035,06,0.6
1,1,28079036,06,0.3
1,1,28079039,06,0.3
1,1,28079056,06,0.4
1,1,28079057,06,0.3
1,1,28079004,07,27
1,1,28079008,07,31
1,1,28079011,07,3
1,1,28079016,07,5
1,1,28079017,07,61
1,1,28079018,07,3
1,1,28079024,07,1
1,1,28079027,07,15
1,1,28079035,07,32
1,1,28079036,07,4
1,1,28079038,07,11
1,1,28079039,07,2
1,1,28079040,07,10
1,1,28079047,07,34
1,1,28079048,07,5
1,1,28079049,07,5
1,1,28079050,07,2
1,1,28079054,07,12
1,1,28079055,07,8
1,1,28079056,07,22
1,1,28079057,07,1
1,1,28079058,07,2
1,1,28079059,07,3
1,1,28079060,07,1
1,1,28079004,08,77
1,1,28079008,08,87
1,1,28079011,08,51
1,1,28079016,08,56
1,1,28079017,08,93
1,1,28079018,08,74
1,1,28079024,08,42
1,1,28079027,08,43
1,1,28079035,08,84
1,1,28079036,08,61
1,1,28079038,08,60
1,1,28079039,08,30
1,1,28079040,08,64
1,1,28079047,08,84
1,1,28079048,08,61
1,1,28079049,08,55
1,1,28079050,08,37
1,1,28079054,08,39
1,1,28079055,08,60
1,1,28079056,08,79
1,1,28079057,08,34
1,1,28079058,08,16
1,1,28079059,08,18
1,1,28079060,08,21
1,1,28079008,09,25
1,1,28079024,09,14
1,1,28079038,09,19
1,1,28079047,09,18
1,1,28079048,09,21
1,1,28079050,09,16
1,1,28079008,10,54
1,1,28079018,10,32
1,1,28079024,10,28
1,1,28079036,10,74
1,1,28079038,10,36
1,1,28079040,10,77
1,1,28079047,10,44
1,1,28079048,10,35
1,1,28079050,10,33
1,1,28079055,10,84
1,1,28079057,10,103
1,1,28079060,10,95
1,1,28079008,14,33
1,1,28079016,14,35
1,1,28079017,14,9
1,1,28079018,14,30
1,1,28079024,14,38
1,1,28079027,14,45
1,1,28079035,14,26
1,1,28079039,14,61
1,1,28079049,14,30
1,1,28079054,14,58
1,1,28079056,14,27
1,1,28079058,14,72
1,1,28079059,14,60
1,1,28079060,14,77
1,1,28079008,20,16.6
1,1,28079011,20,14.8
1,1,28079018,20,3
1,1,28079024,20,3.2
1,1,28079038,20,11.1
1,1,28079055,20,4
1,1,28079008,30,3.2
1,1,28079011,30,3.9
1,1,28079018,30,0.4
1,1,28079024,30,0.3
1,1,28079038,30,1.5
1,1,28079055,30,0.5
1,1,28079008,35,2.7
1,1,28079011,35,4.6
1,1,28079018,35,0.2
1,1,28079024,35,0.1
1,1,28079038,35,2.2
1,1,28079055,35,0.1
1,1,28079008,42,1.73
1,1,28079024,42,1.29
1,1,28079055,42,1.29
1,1,28079008,44,0.22
1,1,28079024,44,0.1
1,1,28079055,44,0.13
1,10,28079004,01,8
1,10,28079008,01,8
1,10,28079017,01,9
1,10,28079018,01,12
1,10,28079024,01,2
1,10,28079035,01,7
1,10,28079036,01,7
1,10,28079038,01,2
1,10,28079040,01,4
1,10,28079057,01,5
1,10,28079004,06,0.4
1,10,28079008,06,2.7
1,10,28079016,06,0.4
1,10,28079018,06,0.3
1,10,28079024,06,0.1
1,10,28079035,06,0.3
1,10,28079036,06,0.2
1,10,28079039,06,0.3
1,10,28079056,06,0.3
1,10,28079057,06,0.3
1,10,28079004,07,21
1,10,28079008,07,29
1,10,28079011,07,8
1,10,28079016,07,11
1,10,28079017,07,4
1,10,28079018,07,11
1,10,28079024,07,2
1,10,28079027,07,7
1,10,28079035,07,33
1,10,28079036,07,10
1,10,28079038,07,30
1,10,28079039,07,9
1,10,28079040,07,15
1,10,28079047,07,19
1,10,28079048,07,7
1,10,28079049,07,7
1,10,28079050,07,10
1,10,28079054,07,20
1,10,28079055,07,13
1,10,28079056,07,36
1,10,28079057,07,5
1,10,28079058,07,2
1,10,28079059,07,10
1,10,28079060,07,5
1,10,28079004,08,57
1,10,28079008,08,74
1,10,28079011,08,44
1,10,28079016,08,49
1,10,28079017,08,40
1,10,28079018,08,46
1,10,28079024,08,36
1,10,28079027,08,35
1,10,28079035,08,69
1,10,28079036,08,37
1,10,28079038,08,52
1,10,28079039,08,38
1,10,28079040,08,52
1,10,28079047,08,54
1,10,28079048,08,37
1,10,28079049,08,39
1,10,28079050,08,38
1,10,28079054,08,44
1,10,28079055,08,44
1,10,28079056,08,62
1,10,28079057,08,33
1,10,28079058,08,12
1,10,28079059,08,26
1,10,28079060,08,37
1,10,28079008,09,15
1,10,28079024,09,11
1,10,28079038,09,10
1,10,28079047,09,14
1,10,28079048,09,1
1,10,28079050,09,12
1,10,28079008,10,37
1,10,28079018,10,25
1,10,28079024,10,28
1,10,28079036,10,29
1,10,28079038,10,24
1,10,28079040,10,34
1,10,28079047,10,30
1,10,28079048,10,13
1,10,28079050,10,22
1,10,28079055,10,29
1,10,28079057,10,18
1,10,28079060,10,17
1,10,28079008,14,23
1,10,28079016,14,22
1,10,28079017,14,13
1,10,28079018,14,38
1,10,28079024,14,42
1,10,28079027,14,41
1,10,28079035,14,24
1,10,28079039,14,38
1,10,28079049,14,29
1,10,28079054,14,46
1,10,28079056,14,36
1,10,28079058,14,77
1,10,28079059,14,48
1,10,28079060,14,47
1,10,28079008,20,9.9
1,10,28079011,20,5.3
1,10,28079018,20,1.5
1,10,28079024,20,2.4
1,10,28079038,20,3.7
1,10,28079055,20,2.3
1,10,28079008,30,2.7
1,10,28079011,30,1.6
1,10,28079018,30,0.3
1,10,28079024,30,0.3
1,10,28079038,30,0.2
1,10,28079055,30,0.5
1,10,28079008,35,1.7
1,10,28079011,35,0.6
1,10,28079018,35,0.1
1,10,28079024,35,0.2
1,10,28079038,35,0.6
1,10,28079055,35,0.1
1,10,28079008,42,1.76
1,10,28079024,42,1.23
1,10,28079055,42,1.19
1,10,28079008,44,0.27
1,10,28079024,44,0.07
1,10,28079055,44,0.07
1,11,28079004,01,7
1,11,28079008,01,8
1,11,28079017,01,8
1,11,28079018,01,11
1,11,28079024,01,2
1,11,28079035,01,8
1,11,28079036,01,7
1,11,28079038,01,1
1,11,28079040,01,3
1,11,28079057,01,4
1,11,28079004,06,0.3
1,11,28079008,06,1.1
1,11,28079016,06,0.6
1,11,28079018,06,0.3
1,11,28079024,06,0.1
1,11,28079035,06,0.3
1,11,28079036,06,0.2
1,11,28079039,06,0.3
1,11,28079056,06,0.2
1,11,28079057,06,0.3
1,11,28079004,07,15
1,11,28079008,07,24
1,11,28079011,07,11
1,11,28079016,07,7
1,11,28079017,07,1
1,11,28079018,07,7
1,11,28079024,07,2
1,11,28079027,07,4
1,11,28079035,07,39
1,11,28079036,07,8
1,11,28079038,07,17
1,11,28079039,07,10
1,11,28079040,07,6
1,11,28079047,07,10
1,11,28079048,07,6
1,11,28079049,07,6
1,11,28079050,07,8
1,11,28079054,07,11
1,11,28079055,07,8
1,11,28079056,07,19
1,11,28079057,07,5
1,11,28079058,07,2
1,11,28079060,07,4
1,11,28079004,08,53
1,11,28079008,08,65
1,11,28079011,08,39
1,11,28079016,08,32
1,11,28079017,08,21
1,11,28079018,08,31
1,11,28079024,08,39
1,11,28079027,08,21
1,11,28079035,08,68
1,11,28079036,08,27
1,11,28079038,08,40
1,11,28079039,08,32
1,11,28079040,08,27
1,11,28079047,08,29
1,11,28079048,08,32
1,11,28079049,08,33
1,11,28079050,08,31
1,11,28079054,08,18
1,11,28079055,08,29
1,11,28079056,08,41
1,11,28079057,08,29
1,11,28079058,08,16
1,11,28079060,08,24
1,11,28079008,09,14
1,11,28079024,09,10
1,11,28079038,09,13
1,11,28079047,09,22
1,11,28079048,09,2
1,11,28079050,09,8
1,11,28079008,10,36
1,11,28079018,10,19
1,11,28079024,10,28
1,11,28079036,10,16
1,11,28079038,10,28
1,11,28079040,10,24
1,11,28079047,10,40
1,11,28079048,10,17
1,11,28079050,10,20
1,11,28079055,10,16
1,11,28079057,10,15
1,11,28079060,10,16
1,11,28079008,14,35
1,11,28079016,14,40
1,11,28079017,14,26
1,11,28079018,14,56
1,11,28079024,14,52
1,11,28079027,14,58
1,11,28079035,14,31
1,11,28079039,14,50
1,11,28079049,14,42
1,11,28079054,14,71
1,11,28079056,14,61
1,11,28079058,14,81
1,11,28079060,14,60
1,11,28079008,20,5.3
1,11,28079011,20,4.6
1,11,28079018,20,9.8
1,11,28079024,20,3.2
1,11,28079038,20,3.5
1,11,28079055,20,2.3
1,11,28079008,30,1.1
1,11,28079011,30,1.2
1,11,28079018,30,0.2
1,11,28079024,30,0.3
1,11,28079038,30,0.1
1,11,28079055,30,0.2
1,11,28079008,35,1.4
1,11,28079011,35,0.5
1,11,28079018,35,0.1
1,11,28079024,35,0.3
1,11,28079038,35,0.3
1,11,28079055,35,0.1
1,11,28079008,42,1.63
1,11,28079024,42,1.23
1,11,28079055,42,1.2
1,11,28079008,44,0.17
1,11,28079024,44,0.07
1,11,28079055,44,0.08
1,12,28079004,01,7
1,12,28079008,01,8
1,12,28079017,01,8
1,12,28079018,01,11
1,12,28079024,01,2
1,12,28079035,01,11
1,12,28079036,01,8
1,12,28079038,01,1
1,12,28079040,01,3
1,12,28079057,01,4
1,12,28079004,06,0.3
1,12,28079008,06,0.4
1,12,28079016,06,0.2
1,12,28079018,06,0.2
1,12,28079024,06,0.1
1,12,28079035,06,0.3
1,12,28079036,06,0.2
1,12,28079039,06,0.2
1,12,28079056,06,0.2
1,12,28079057,06,0.3
1,12,28079004,07,13
1,12,28079008,07,16
1,12,28079011,07,10
1,12,28079016,07,6
1,12,28079017,07,1
1,12,28079018,07,6
1,12,28079024,07,2
1,12,28079027,07,2
1,12,28079035,07,29
1,12,28079036,07,6
1,12,28079038,07,18
1,12,28079039,07,8
1,12,28079040,07,4
1,12,28079047,07,10
1,12,28079048,07,5
1,12,28079049,07,3
1,12,28079050,07,7
1,12,28079054,07,9
1,12,28079055,07,5
1,12,28079056,07,22
1,12,28079057,07,5
1,12,28079058,07,2
1,12,28079059,07,5
1,12,28079060,07,4
1,12,28079004,08,54
1,12,28079008,08,53
1,12,28079011,08,35
1,12,28079016,08,24
1,12,28079017,08,16
1,12,28079018,08,26
1,12,28079024,08,35
1,12,28079027,08,12
1,12,28079035,08,62
1,12,28079036,08,22
1,12,28079038,08,41
1,12,28079039,08,28
1,12,28079040,08,19
1,12,28079047,08,23
1,12,28079048,08,32
1,12,28079049,08,22
1,12,28079050,08,24
1,12,28079054,08,13
1,12,28079055,08,22
1,12,28079056,08,45
1,12,28079057,08,30
1,12,28079058,08,14
1,12,28079059,08,12
1,12,28079060,08,18
1,12,28079008,09,12
1,12,28079024,09,12
1,12,28079038,09,12
1,12,28079047,09,16
1,12,28079048,09,1
1,12,28079050,09,8
1,12,28079008,10,35
1,12,28079018,10,19
1,12,28079024,10,30
1,12,28079036,10,29
1,12,28079038,10,26
1,12,28079040,10,22
1,12,28079047,10,30
1,12,28079048,10,14
1,12,28079050,10,22
1,12,28079055,10,7
1,12,28079057,10,7
1,12,28079060,10,5
1,12,28079008,14,53
1,12,28079016,14,61
1,12,28079017,14,39
1,12,28079018,14,69
1,12,28079024,14,61
1,12,28079027,14,75
1,12,28079035,14,47
1,12,28079039,14,64
1,12,28079049,14,63
1,12,28079054,14,83
1,12,28079056,14,65
1,12,28079058,14,91
1,12,28079059,14,81
1,12,28079060,14,77
1,12,28079008,20,3.1
1,12,28079011,20,4.2
1,12,28079018,20,24.1
1,12,28079024,20,2.7
1,12,28079038,20,2.4
1,12,28079055,20,2.3
1,12,28079008,30,0.5
1,12,28079011,30,1
1,12,28079018,30,0.1
1,12,28079024,30,0.3
1,12,28079038,30,0.1
1,12,28079055,30,0.3
1,12,28079008,35,0.7
1,12,28079011,35,0.2
1,12,28079018,35,0.1
1,12,28079024,35,0.3
1,12,28079038,35,0.4
1,12,28079055,35,0.1
1,12,28079008,42,1.58
1,12,28079024,42,1.22
1,12,28079055,42,1.2
1,12,28079008,44,0.13
1,12,28079024,44,0.08
1,12,28079055,44,0.1
1,13,28079004,01,7
1,13,28079008,01,8
1,13,28079017,01,7
1,13,28079018,01,12
1,13,28079024,01,2
1,13,28079035,01,10
1,13,28079036,01,7
1,13,28079038,01,1
1,13,28079040,01,3
1,13,28079057,01,3
1,13,28079004,06,0.3
1,13,28079008,06,0.3
1,13,28079016,06,0.2
1,13,28079018,06,0.2
1,13,28079024,06,0.1
1,13,28079035,06,0.3
1,13,28079036,06,0.2
1,13,28079039,06,0.3
1,13,28079056,06,0.2
1,13,28079057,06,0.3
1,13,28079004,07,11
1,13,28079008,07,11
1,13,28079011,07,7
1,13,28079016,07,5
1,13,28079017,07,1
1,13,28079018,07,5
1,13,28079024,07,1
1,13,28079027,07,2
1,13,28079035,07,20
1,13,28079036,07,7
1,13,28079038,07,16
1,13,28079039,07,9
1,13,28079040,07,4
1,13,28079047,07,8
1,13,28079048,07,4
1,13,28079049,07,2
1,13,28079050,07,6
1,13,28079054,07,8
1,13,28079055,07,5
1,13,28079056,07,20
1,13,28079057,07,3
