day,hour,station,parameter,value
1,1,28079004,01,4
1,1,28079008,01,3
1,1,28079017,01,3
1,1,28079018,01,3
1,1,28079024,01,1
1,1,28079035,01,4
1,1,28079036,01,1
1,1,28079038,01,3
1,1,28079040,01,3
1,1,28079057,01,4
1,1,28079004,06,0.4
1,1,28079008,06,0.3
1,1,28079016,06,0.2
1,1,28079018,06,1
1,1,28079024,06,0.2
1,1,28079035,06,0.4
1,1,28079036,06,0.2
1,1,28079039,06,0.2
1,1,28079056,06,0.6
1,1,28079057,06,0.2
1,1,28079004,07,34
1,1,28079008,07,8
1,1,28079011,07,1
1,1,28079016,07,2
1,1,28079017,07,49
1,1,28079018,07,6
1,1,28079024,07,1
1,1,28079027,07,15
1,1,28079035,07,6
1,1,28079036,07,2
1,1,28079038,07,20
1,1,28079039,07,1
1,1,28079040,07,2
1,1,28079047,07,18
1,1,28079048,07,1
1,1,28079049,07,6
1,1,28079050,07,1
1,1,28079054,07,1
1,1,28079055,07,16
1,1,28079056,07,41
1,1,28079057,07,1
1,1,28079058,07,1
1,1,28079059,07,2
1,1,28079060,07,1
1,1,28079004,08,44
1,1,28079008,08,58
1,1,28079011,08,11
1,1,28079016,08,29
1,1,28079017,08,97
1,1,28079018,08,68
1,1,28079024,08,36
1,1,28079027,08,59
1,1,28079035,08,44
1,1,28079036,08,39
1,1,28079038,08,46
1,1,28079039,08,23
1,1,28079040,08,46
1,1,28079047,08,63
1,1,28079048,08,29
1,1,28079049,08,29
1,1,28079050,08,30
1,1,28079054,08,62
1,1,28079055,08,79
1,1,28079056,08,101
1,1,28079057,08,20
1,1,28079058,08,17
1,1,28079059,08,11
1,1,28079060,08,13
1,1,28079008,09,14
1,1,28079024,09,11
1,1,28079038,09,33
1,1,28079047,09,13
1,1,28079048,09,27
1,1,28079050,09,15
1,1,28079008,10,25
1,1,28079018,10,18
1,1,28079024,10,17
1,1,28079036,10,54
1,1,28079038,10,25
1,1,28079040,10,21
1,1,28079047,10,20
1,1,28079048,10,67
1,1,28079050,10,19
1,1,28079055,10,52
1,1,28079057,10,40
1,1,28079060,10,44
1,1,28079008,14,28
1,1,28079016,14,48
1,1,28079017,14,19
1,1,28079018,14,13
1,1,28079024,14,42
1,1,28079027,14,32
1,1,28079035,14,41
1,1,28079039,14,55
1,1,28079049,14,42
1,1,28079054,14,32
1,1,28079056,14,4
1,1,28079058,14,41
1,1,28079059,14,51
1,1,28079060,14,71
1,1,28079008,20,11.7
1,1,28079011,20,7.4
1,1,28079018,20,4.1
1,1,28079024,20,1
1,1,28079038,20,4.8
1,1,28079008,30,1.1
1,1,28079011,30,2.2
1,1,28079018,30,0.5
1,1,28079024,30,0.2
1,1,28079038,30,0.4
1,1,28079008,35,3.9
1,1,28079011,35,1.6
1,1,28079018,35,0.3
1,1,28079024,35,0.1
1,1,28079038,35,1.1
1,1,28079008,42,1.28
1,1,28079024,42,1.35
1,1,28079055,42,1.8
1,1,28079008,44,0.14
1,1,28079024,44,0.25
1,1,28079055,44,0.9
1,10,28079004,01,4
1,10,28079008,01,4
1,10,28079017,01,3
1,10,28079018,01,4
1,10,28079024,01,2
1,10,28079035,01,4
1,10,28079036,01,3
1,10,28079038,01,4
1,10,28079040,01,4
1,10,28079057,01,5
1,10,28079004,06,0.4
1,10,28079008,06,0.5
1,10,28079016,06,0.3
1,10,28079018,06,0.6
1,10,28079024,06,0.3
1,10,28079035,06,0.5
1,10,28079036,06,0.4
1,10,28079039,06,0.4
1,10,28079056,06,0.8
1,10,28079057,06,0.4
1,10,28079004,07,32
1,10,28079008,07,51
1,10,28079011,07,11
1,10,28079016,07,30
1,10,28079017,07,55
1,10,28079018,07,34
1,10,28079024,07,29
1,10,28079027,07,29
1,10,28079035,07,44
1,10,28079036,07,66
1,10,28079038,07,69
1,10,28079039,07,25
1,10,28079040,07,56
1,10,28079047,07,36
1,10,28079048,07,23
1,10,28079049,07,30
1,10,28079050,07,30
1,10,28079054,07,63
1,10,28079055,07,51
1,10,28079056,07,98
1,10,28079057,07,43
1,10,28079058,07,7
1,10,28079059,07,15
1,10,28079060,07,20
1,10,28079004,08,51
1,10,28079008,08,80
1,10,28079011,08,26
1,10,28079016,08,47
1,10,28079017,08,66
1,10,28079018,08,59
1,10,28079024,08,49
1,10,28079027,08,42
1,10,28079035,08,60
1,10,28079036,08,75
1,10,28079038,08,74
1,10,28079039,08,61
1,10,28079040,08,90
1,10,28079047,08,71
1,10,28079048,08,58
1,10,28079049,08,41
1,10,28079050,08,59
1,10,28079054,08,80
1,10,28079055,08,69
1,10,28079056,08,102
1,10,28079057,08,64
1,10,28079058,08,31
1,10,28079059,08,30
1,10,28079060,08,50
1,10,28079008,09,16
1,10,28079024,09,14
1,10,28079038,09,19
1,10,28079047,09,15
1,10,28079048,09,14
1,10,28079050,09,14
1,10,28079008,10,29
1,10,28079018,10,27
1,10,28079024,10,23
1,10,28079036,10,32
1,10,28079038,10,31
1,10,28079040,10,28
1,10,28079047,10,26
1,10,28079048,10,25
1,10,28079050,10,25
1,10,28079055,10,20
1,10,28079057,10,32
1,10,28079060,10,25
1,10,28079008,14,14
1,10,28079016,14,14
1,10,28079017,14,22
1,10,28079018,14,17
1,10,28079024,14,16
1,10,28079027,14,24
1,10,28079035,14,27
1,10,28079039,14,18
1,10,28079049,14,11
1,10,28079054,14,12
1,10,28079056,14,8
1,10,28079058,14,23
1,10,28079059,14,25
1,10,28079060,14,27
1,10,28079008,20,8.1
1,10,28079011,20,5.4
1,10,28079024,20,0.6
1,10,28079038,20,10.7
1,10,28079008,30,1.1
1,10,28079011,30,2.1
1,10,28079024,30,0.2
1,10,28079038,30,1.2
1,10,28079008,35,0.8
1,10,28079011,35,0.6
1,10,28079024,35,0.1
1,10,28079038,35,2.1
1,10,28079008,42,1.28
1,10,28079024,42,1.33
1,10,28079055,42,1.66
1,10,28079008,44,0.17
1,10,28079024,44,0.25
1,10,28079055,44,0.83
1,11,28079004,01,4
1,11,28079008,01,4
1,11,28079017,01,2
1,11,28079018,01,4
1,11,28079024,01,2
1,11,28079035,01,4
1,11,28079036,01,2
1,11,28079038,01,3
1,11,28079040,01,3
1,11,28079057,01,4
1,11,28079004,06,0.4
1,11,28079008,06,0.5
1,11,28079016,06,0.3
1,11,28079018,06,0.4
