day,hour,station,parameter,value
1,1,28079004,01,5
1,1,28079008,01,11
1,1,28079017,01,5
1,1,28079018,01,1
1,1,28079024,01,2
1,1,28079035,01,5
1,1,28079036,01,7
1,1,28079038,01,2
1,1,28079040,01,4
1,1,28079057,01,10
1,1,28079004,06,0.1
1,1,28079008,06,0.3
1,1,28079016,06,0.2
1,1,28079018,06,0.1
1,1,28079024,06,0.1
1,1,28079035,06,0.2
1,1,28079036,06,0.1
1,1,28079039,06,0.2
1,1,28079056,06,0.2
1,1,28079057,06,0.2
1,1,28079004,07,5
1,1,28079008,07,2
1,1,28079011,07,1
1,1,28079016,07,2
1,1,28079017,07,1
1,1,28079018,07,1
1,1,28079024,07,1
1,1,28079027,07,3
1,1,28079035,07,10
1,1,28079036,07,1
1,1,28079038,07,3
1,1,28079039,07,2
1,1,28079040,07,1
1,1,28079047,07,1
1,1,28079048,07,1
1,1,28079049,07,1
1,1,28079050,07,1
1,1,28079054,07,1
1,1,28079055,07,1
1,1,28079056,07,6
1,1,28079057,07,1
1,1,28079058,07,1
1,1,28079059,07,4
1,1,28079060,07,1
1,1,28079004,08,26
1,1,28079008,08,21
1,1,28079011,08,9
1,1,28079016,08,11
1,1,28079017,08,12
1,1,28079018,08,12
1,1,28079024,08,7
1,1,28079027,08,17
1,1,28079035,08,27
1,1,28079036,08,10
1,1,28079038,08,13
1,1,28079039,08,9
1,1,28079040,08,12
1,1,28079047,08,16
1,1,28079048,08,5
1,1,28079049,08,10
1,1,28079050,08,6
1,1,28079054,08,11
1,1,28079055,08,17
1,1,28079056,08,26
1,1,28079057,08,6
1,1,28079058,08,6
1,1,28079059,08,5
1,1,28079060,08,8
1,1,28079008,09,7
1,1,28079024,09,5
1,1,28079038,09,4
1,1,28079047,09,4
1,1,28079048,09,3
1,1,28079050,09,4
1,1,28079008,10,11
1,1,28079018,10,10
1,1,28079024,10,9
1,1,28079036,10,19
1,1,28079038,10,7
1,1,28079040,10,12
1,1,28079047,10,8
1,1,28079048,10,6
1,1,28079050,10,8
1,1,28079055,10,19
1,1,28079057,10,21
1,1,28079060,10,23
1,1,28079008,14,52
1,1,28079016,14,62
1,1,28079017,14,57
1,1,28079018,14,55
1,1,28079024,14,60
1,1,28079027,14,46
1,1,28079035,14,63
1,1,28079039,14,57
1,1,28079049,14,59
1,1,28079054,14,67
1,1,28079056,14,51
1,1,28079058,14,70
1,1,28079059,14,59
1,1,28079060,14,45
1,1,28079008,20,0.5
1,1,28079011,20,1.8
1,1,28079018,20,0.3
1,1,28079024,20,0.3
1,1,28079038,20,0.3
1,1,28079055,20,0.4
1,1,28079008,30,0.1
1,1,28079011,30,0.3
1,1,28079018,30,0.1
1,1,28079024,30,0.1
1,1,28079038,30,0.1
1,1,28079055,30,0.2
1,1,28079008,35,0.1
1,1,28079011,35,0.1
1,1,28079018,35,0.1
1,1,28079024,35,0.1
1,1,28079038,35,0.1
1,1,28079055,35,0.2
1,1,28079008,42,1.44
1,1,28079024,42,1.18
1,1,28079055,42,1.61
1,1,28079008,44,0.11
1,1,28079024,44,0.05
1,1,28079055,44,0.5
1,10,28079004,01,5
1,10,28079008,01,11
1,10,28079017,01,5
1,10,28079018,01,2
1,10,28079024,01,2
1,10,28079035,01,5
1,10,28079036,01,7
1,10,28079038,01,2
1,10,28079040,01,3
1,10,28079057,01,10
1,10,28079004,06,0.1
1,10,28079008,06,0.3
1,10,28079016,06,0.2
1,10,28079018,06,0.1
1,10,28079024,06,0.2
1,10,28079035,06,0.2
1,10,28079036,06,0.1
1,10,28079039,06,0.2
1,10,28079056,06,0.2
1,10,28079057,06,0.2
1,10,28079004,07,4
1,10,28079008,07,5
1,10,28079011,07,2
1,10,28079016,07,2
1,10,28079017,07,2
1,10,28079018,07,3
1,10,28079024,07,2
1,10,28079027,07,1
1,10,28079035,07,10
1,10,28079036,07,3
1,10,28079038,07,9
1,10,28079039,07,4
1,10,28079040,07,3
1,10,28079047,07,1
1,10,28079048,07,2
1,10,28079049,07,1
1,10,28079050,07,2
1,10,28079054,07,2
1,10,28079055,07,1
1,10,28079056,07,15
1,10,28079057,07,1
1,10,28079058,07,1
1,10,28079059,07,5
1,10,28079060,07,1
1,10,28079004,08,23
1,10,28079008,08,27
1,10,28079011,08,11
1,10,28079016,08,13
1,10,28079017,08,13
1,10,28079018,08,17
1,10,28079024,08,7
1,10,28079027,08,4
1,10,28079035,08,29
1,10,28079036,08,9
1,10,28079038,08,18
1,10,28079039,08,12
1,10,28079040,08,12
1,10,28079047,08,17
1,10,28079048,08,6
1,10,28079049,08,16
1,10,28079050,08,4
1,10,28079054,08,12
1,10,28079055,08,16
1,10,28079056,08,34
1,10,28079057,08,5
1,10,28079058,08,5
1,10,28079059,08,5
1,10,28079060,08,9
1,10,28079008,09,1
1,10,28079024,09,1
1,10,28079038,09,5
1,10,28079047,09,7
1,10,28079048,09,2
1,10,28079050,09,6
1,10,28079008,10,14
1,10,28079018,10,5
1,10,28079024,10,2
1,10,28079036,10,11
1,10,28079038,10,19
1,10,28079040,10,16
1,10,28079047,10,9
1,10,28079048,10,4
1,10,28079050,10,6
1,10,28079055,10,15
1,10,28079057,10,9
1,10,28079060,10,6
1,10,28079008,14,52
1,10,28079016,14,64
1,10,28079017,14,54
1,10,28079018,14,57
1,10,28079024,14,67
1,10,28079027,14,66
1,10,28079035,14,65
1,10,28079039,14,65
1,10,28079049,14,57
1,10,28079054,14,66
1,10,28079056,14,51
1,10,28079058,14,82
1,10,28079059,14,66
1,10,28079060,14,54
1,10,28079008,20,0.1
1,10,28079011,20,1.3
1,10,28079018,20,0.3
1,10,28079024,20,0.3
1,10,28079038,20,0.2
1,10,28079055,20,0.7
1,10,28079008,30,0.1
1,10,28079011,30,0.3
1,10,28079018,30,0.1
1,10,28079024,30,0.1
1,10,28079038,30,0.1
1,10,28079055,30,0.3
1,10,28079008,35,0.1
1,10,28079011,35,0.1
1,10,28079018,35,0.1
1,10,28079024,35,0.1
1,10,28079038,35,0.1
1,10,28079055,35,0.1
1,10,28079008,42,1.45
1,10,28079024,42,1.19
1,10,28079055,42,1.62
1,10,28079008,44,0.1
1,10,28079024,44,0.05
1,10,28079055,44,0.43
1,11,28079004,01,5
1,11,28079008,01,12
1,11,28079017,01,5
1,11,28079018,01,2
1,11,28079024,01,2
1,11,28079035,01,5
1,11,28079036,01,7
1,11,28079038,01,3
1,11,28079040,01,3
1,11,28079057,01,11
1,11,28079004,06,0.2
1,11,28079008,06,0.3
1,11,28079016,06,0.2
1,11,28079018,06,0.2
1,11,28079024,06,0.2
1,11,28079035,06,0.2
1,11,28079036,06,0.1
1,11,28079039,06,0.2
1,11,28079056,06,0.2
1,11,28079057,06,0.2
1,11,28079004,07,4
1,11,28079008,07,4
1,11,28079011,07,4
1,11,28079016,07,1
1,11,28079017,07,2
1,11,28079018,07,4
1,11,28079024,07,2
1,11,28079027,07,1
1,11,28079035,07,9
1,11,28079036,07,4
1,11,28079038,07,11
1,11,28079039,07,4
1,11,28079040,07,2
1,11,28079047,07,1
1,11,28079048,07,3
1,11,28079049,07,1
1,11,28079050,07,2
1,11,28079054,07,3
1,11,28079055,07,1
1,11,28079056,07,17
1,11,28079057,07,2
1,11,28079058,07,1
1,11,28079059,07,4
1,11,28079060,07,1
1,11,28079004,08,24
1,11,28079008,08,24
1,11,28079011,08,13
1,11,28079016,08,8
1,11,28079017,08,11
1,11,28079018,08,17
1,11,28079024,08,6
1,11,28079027,08,3
1,11,28079035,08,31
1,11,28079036,08,9
1,11,28079038,08,19
1,11,28079039,08,10
1,11,28079040,08,11
1,11,28079047,08,14
1,11,28079048,08,7
1,11,28079049,08,13
1,11,28079050,08,4
1,11,28079054,08,12
1,11,28079055,08,15
1,11,28079056,08,35
1,11,28079057,08,6
1,11,28079058,08,4
1,11,28079059,08,3
1,11,28079060,08,8
1,11,28079008,09,6
1,11,28079024,09,3
1,11,28079038,09,4
1,11,28079047,09,4
1,11,28079048,09,4
1,11,28079050,09,5
1,11,28079008,10,10
1,11,28079018,10,4
1,11,28079024,10,7
1,11,28079036,10,10
1,11,28079038,10,11
1,11,28079040,10,13
1,11,28079047,10,6
1,11,28079048,10,6
1,11,28079050,10,7
1,11,28079055,10,17
1,11,28079057,10,10
1,11,28079060,10,6
1,11,28079008,14,59
1,11,28079016,14,72
1,11,28079017,14,60
1,11,28079018,14,59
1,11,28079024,14,71
1,11,28079027,14,68
1,11,28079035,14,68
1,11,28079039,14,70
1,11,28079049,14,60
1,11,28079054,14,69
1,11,28079056,14,55
1,11,28079058,14,87
1,11,28079059,14,70
1,11,28079060,14,58
1,11,28079008,20,0.2
1,11,28079011,20,1.5
1,11,28079018,20,0.4
1,11,28079024,20,0.3
1,11,28079038,20,0.3
1,11,28079055,20,0.5
1,11,28079008,30,0.1
1,11,28079011,30,0.3
1,11,28079018,30,0.1
1,11,28079024,30,0.1
1,11,28079038,30,0.1
1,11,28079055,30,0.4
1,11,28079008,35,0.1
1,11,28079011,35,0.1
1,11,28079018,35,0.1
1,11,28079024,35,0.1
1,11,28079038,35,0.1
1,11,28079055,35,0.2
1,11,28079008,42,1.43
1,11,28079024,42,1.19
1,11,28079055,42,1.62
1,11,28079008,44,0.09
1,11,28079024,44,0.04
1,11,28079055,44,0.44
1,12,28079004,01,5
1,12,28079008,01,12
1,12,28079017,01,4
1,12,28079018,01,2
1,12,28079024,01,2
1,12,28079035,01,5
1,12,28079036,01,7
1,12,28079038,01,2
1,12,28079040,01,2
1,12,28079057,01,10
1,12,28079004,06,0.1
1,12,28079008,06,0.3
1,12,28079016,06,0.2
1,12,28079018,06,0.1
1,12,28079024,06,0.2
1,12,28079035,06,0.2
1,12,28079036,06,0.2
1,12,28079039,06,0.2
1,12,28079056,06,0.2
1,12,28079057,06,0.2
1,12,28079004,07,4
1,12,28079008,07,3
1,12,28079011,07,6
1,12,28079016,07,2
1,12,28079017,07,2
1,12,28079018,07,3
1,12,28079024,07,2
1,12,28079027,07,1
1,12,28079035,07,11
1,12,28079036,07,4
1,12,28079038,07,7
1,12,28079039,07,3
1,12,28079040,07,2
1,12,28079047,07,1
1,12,28079048,07,3
1,12,28079049,07,1
1,12,28079050,07,2
1,12,28079054,07,3
1,12,28079055,07,1
1,12,28079056,07,13
1,12,28079057,07,7
1,12,28079058,07,1
1,12,28079059,07,4
1,12,28079060,07,1
1,12,28079004,08,25
1,12,28079008,08,20
1,12,28079011,08,17
1,12,28079016,08,8
1,12,28079017,08,11
1,12,28079018,08,14
1,12,28079024,08,6
1,12,28079027,08,2
1,12,28079035,08,32
1,12,28079036,08,10
1,12,28079038,08,14
1,12,28079039,08,8
1,12,28079040,08,10
1,12,28079047,08,14
1,12,28079048,08,8
1,12,28079049,08,10
1,12,28079050,08,5
1,12,28079054,08,12
1,12,28079055,08,13
1,12,28079056,08,30
1,12,28079057,08,10
1,12,28079058,08,4
1,12,28079059,08,2
1,12,28079060,08,8
1,12,28079008,09,9
1,12,28079024,09,7
1,12,28079038,09,6
1,12,28079047,09,2
1,12,28079048,09,2
1,12,28079050,09,2
1,12,28079008,10,12
1,12,28079018,10,6
1,12,28079024,10,13
1,12,28079036,10,8
1,12,28079038,10,9
1,12,28079040,10,9
1,12,28079047,10,5
1,12,28079048,10,4
1,12,28079050,10,3
1,12,28079055,10,5
1,12,28079057,10,6
1,12,28079060,10,4
1,12,28079008,14,70
1,12,28079016,14,81
1,12,28079017,14,69
1,12,28079018,14,69
1,12,28079024,14,79
1,12,28079027,14,79
1,12,28079035,14,76
1,12,28079039,14,80
1,12,28079049,14,72
1,12,28079054,14,83
1,12,28079056,14,67
1,12,28079058,14,92
1,12,28079059,14,78
1,12,28079060,14,65
1,12,28079008,20,0.5
1,12,28079011,20,3.4
1,12,28079018,20,0.4
1,12,28079024,20,0.4
1,12,28079038,20,0.3
1,12,28079055,20,0.6
1,12,28079008,30,0.1
1,12,28079011,30,0.6
1,12,28079018,30,0.1
1,12,28079024,30,0.1
1,12,28079038,30,0.1
1,12,28079055,30,0.6
1,12,28079008,35,0.1
1,12,28079011,35,0.1
1,12,28079018,35,0.1
1,12,28079024,35,0.1
1,12,28079038,35,0.1
1,12,28079055,35,0.1
1,12,28079008,42,1.43
1,12,28079024,42,1.19
1,12,28079055,42,1.6
1,12,28079008,44,0.09
1,12,28079024,44,0.05
1,12,28079055,44,0.39
1,13,28079004,01,5
1,13,28079008,01,11
1,13,28079017,01,4
1,13,28079018,01,2
1,13,28079024,01,2
1,13,28079035,01,5
1,13,28079036,01,7
1,13,28079038,01,2
1,13,28079040,01,2
1,13,28079057,01,9
1,13,28079004,06,0.2
1,13,28079008,06,0.3
1,13,28079016,06,0.2
1,13,28079018,06,0.1
1,13,28079024,06,0.2
1,13,28079035,06,0.2
1,13,28079036,06,0.1
1,13,28079039,06,0.2
1,13,28079056,06,0.2
1,13,28079057,06,0.2
1,13,28079004,07,4
1,13,28079008,07,3
1,13,28079011,07,3
1,13,28079016,07,3
1,13,28079017,07,2
1,13,28079018,07,3
1,13,28079024,07,2
1,13,28079027,07,1
1,13,28079035,07,14
1,13,28079036,07,4
1,13,28079038,07,10
1,13,28079039,07,4
1,13,28079040,07,2
1,13,28079047,07,1
1,13,28079048,07,2
1,13,28079049,07,1
1,13,28079050,07,3
1,13,28079054,07,1
1,13,28079055,07,1
1,13,28079056,07,12
1,13,28079057,07,3
1,13,28079058,07,1
1,13,28079059,07,5
1,13,28079060,07,1
1,13,28079004,08,25
1,13,28079008,08,21
1,13,28079011,08,12
1,13,28079016,08,10
1,13,28079017,08,11
1,13,28079018,08,17
1,13,28079024,08,7
1,13,28079027,08,3
1,13,28079035,08,38
1,13,28079036,08,11
1,13,28079038,08,18
1,13,28079039,08,11
1,13,28079040,08,10
1,13,28079047,08,15
1,13,28079048,08,6
1,13,28079049,08,11
1,13,28079050,08,5
1,13,28079054,08,9
1,13,28079055,08,12
1,13,28079056,08,32
1,13,28079057,08,8
1,13,28079058,08,4
1,13,28079059,08,7
1,13,28079060,08,8
1,13,28079008,09,11
1,13,28079024,09,7
1,13,28079038,09,7
1,13,28079047,09,3
1,13,28079048,09,2
1,13,28079050,09,4
1,13,28079008,10,15
1,13,28079018,10,11
1,13,28079024,10,13
1,13,28079036,10,8
1,13,28079038,10,11
1,13,28079040,10,5
1,13,28079047,10,6
1,13,28079048,10,5
1,13,28079050,10,7
1,13,28079055,10,3
1,13,28079057,10,5
1,13,28079060,10,2
1,13,28079008,14,79
1,13,28079016,14,91
1,13,28079017,14,81
1,13,28079018,14,77
1,13,28079024,14,89
1,13,28079027,14,73
1,13,28079035,14,82
1,13,28079039,14,88
1,13,28079049,14,81
1,13,28079054,14,97
1,13,28079056,14,77
1,13,28079058,14,100
1,13,28079059,14,85
1,13,28079060,14,77
1,13,28079011,20,2.5
1,13,28079018,20,0.4
1,13,28079024,20,0.4
1,13,28079038,20,0.2
1,13,28079055,20,0.4
1,13,28079011,30,0.4
1,13,28079018,30,0.1
1,13,28079024,30,0.1
1,13,28079038,30,0.1
1,13,28079055,30,0.7
1,13,28079011,35,0.1
1,13,28079018,35,0.1
1,13,28079024,35,0.1
1,13,28079038,35,0.1
1,13,28079055,35,0.1
1,13,28079008,42,1.43
1,13,28079024,42,1.19
1,13,28079055,42,1.6
1,13,28079008,44,0.09
1,13,28079024,44,0.05
1,13,28079055,44,0.4
1,14,28079004,01,5
1,14,28079008,01,12
1,14,28079017,01,4
1,14,28079018,01,1
1,14,28079024,01,2
1,14,28079035,01,5
1,14,28079036,01,7
1,14,28079038,01,2
1,14,28079040,01,2
1,14,28079057,01,9
1,14,28079004,06,0.1
1,14,28079008,06,0.3
1,14,28079016,06,0.2
1,14,28079018,06,0.1
1,14,28079024,06,0.2
1,14,28079035,06,0.2
1,14,28079036,06,0.2
1,14,28079039,06,0.2
1,14,28079056,06,0.2
1,14,28079057,06,0.2
1,14,28079004,07,3
1,14,28079008,07,4
1,14,28079011,07,4
1,14,28079016,07,1
1,14,28079017,07,4
1,14,28079018,07,3
1,14,28079024,07,2
1,14,28079027,07,1
1,14,28079035,07,8
1,14,28079036,07,4
1,14,28079038,07,9
1,14,28079039,07,3
1,14,28079040,07,3
1,14,28079047,07,1
1,14,28079048,07,2
1,14,28079049,07,1
1,14,28079050,07,3
1,14,28079054,07,1
1,14,28079055,07,1
1,14,28079056,07,9
1,14,28079057,07,4
1,14,28079058,07,1
1,14,28079059,07,4
1,14,28079060,07,1
1,14,28079004,08,23
1,14,28079008,08,22
1,14,28079011,08,16
1,14,28079016,08,10
1,14,28079017,08,14
1,14,28079018,08,15
1,14,28079024,08,7
1,14,28079027,08,3
1,14,28079035,08,27
1,14,28079036,08,14
1,14,28079038,08,18
1,14,28079039,08,11
1,14,28079040,08,13
1,14,28079047,08,14
1,14,28079048,08,8
1,14,28079049,08,12
1,14,28079050,08,7
1,14,28079054,08,9
1,14,28079055,08,11
1,14,28079056,08,29
1,14,28079057,08,10
1,14,28079058,08,5
1,14,28079059,08,4
1,14,28079060,08,10
1,14,28079008,09,8
1,14,28079024,09,7
1,14,28079038,09,11
1,14,28079047,09,3
1,14,28079048,09,7
1,14,28079050,09,4
1,14,28079008,10,12
1,14,28079018,10,10
1,14,28079024,10,14
1,14,28079036,10,1
1,14,28079038,10,15
1,14,28079040,10,6
1,14,28079047,10,5
1,14,28079048,10,10
1,14,28079050,10,5
1,14,28079055,10,4
1,14,28079057,10,4
1,14,28079060,10,6
1,14,28079008,14,88
1,14,28079016,14,98
1,14,28079017,14,99
1,14,28079018,14,94
1,14,28079024,14,104
1,14,28079027,14,97
1,14,28079035,14,105
1,14,28079039,14,101
1,14,28079049,14,91
1,14,28079054,14,109
1,14,28079056,14,94
1,14,28079058,14,113
1,14,28079059,14,96
1,14,28079060,14,89
1,14,28079011,20,1.6
1,14,28079018,20,0.4
1,14,28079024,20,0.4
1,14,28079038,20,0.3
1,14,28079055,20,0.5
1,14,28079011,30,0.4
1,14,28079018,30,0.1
1,14,28079024,30,0.1
1,14,28079038,30,0.1
1,14,28079055,30,0.5
1,14,28079011,35,0.1
1,14,28079018,35,0.1
1,14,28079024,35,0.1
1,14,28079038,35,0.1
1,14,28079055,35,0.1
1,14,28079008,42,1.43
1,14,28079024,42,1.19
1,14,28079055,42,1.6
1,14,28079008,44,0.1
1,14,28079024,44,0.05
1,14,28079055,44,0.44
1,15,28079004,01,5
1,15,28079008,01,12
1,15,28079017,01,4
1,15,28079018,01,2
1,15,28079024,01,2
1,15,28079035,01,5
1,15,28079036,01,7
1,15,28079038,01,2
1,15,28079040,01,2
1,15,28079057,01,8
