day,hour,station,parameter,value
1,1,28079004,01,9
1,1,28079008,01,26
1,1,28079017,01,10
1,1,28079018,01,45
1,1,28079024,01,3
1,1,28079035,01,15
1,1,28079036,01,19
1,1,28079038,01,16
1,1,28079040,01,29
1,1,28079057,01,9
1,1,28079004,06,0.7
1,1,28079008,06,1.2
1,1,28079016,06,1.2
1,1,28079018,06,1.2
1,1,28079024,06,0.5
1,1,28079035,06,1.2
1,1,28079036,06,1.8
1,1,28079039,06,1.1
1,1,28079056,06,1.1
1,1,28079057,06,0.6
1,1,28079004,07,107
1,1,28079008,07,232
1,1,28079011,07,171
1,1,28079016,07,149
1,1,28079017,07,253
1,1,28079018,07,93
1,1,28079024,07,22
1,1,28079027,07,75
1,1,28079035,07,170
1,1,28079036,07,252
1,1,28079038,07,237
1,1,28079039,07,148
1,1,28079040,07,59
1,1,28079047,07,186
1,1,28079048,07,184
1,1,28079049,07,142
1,1,28079050,07,144
1,1,28079054,07,89
1,1,28079055,07,82
1,1,28079056,07,124
1,1,28079057,07,68
1,1,28079058,07,6
1,1,28079059,07,58
1,1,28079060,07,80
1,1,28079004,08,58
1,1,28079008,08,114
1,1,28079011,08,95
1,1,28079016,08,93
1,1,28079017,08,95
1,1,28079018,08,59
1,1,28079024,08,51
1,1,28079027,08,66
1,1,28079035,08,95
1,1,28079036,08,109
1,1,28079038,08,87
1,1,28079039,08,81
1,1,28079040,08,77
1,1,28079047,08,97
1,1,28079048,08,104
1,1,28079049,08,73
1,1,28079050,08,99
1,1,28079054,08,71
1,1,28079055,08,75
1,1,28079056,08,84
1,1,28079057,08,87
1,1,28079058,08,31
1,1,28079059,08,59
1,1,28079060,08,79
1,1,28079008,09,66
1,1,28079024,09,17
1,1,28079038,09,113
1,1,28079048,09,45
1,1,28079050,09,37
1,1,28079008,10,93
1,1,28079024,10,15
1,1,28079038,10,112
1,1,28079048,10,56
1,1,28079050,10,87
1,1,28079055,10,24
1,1,28079057,10,48
1,1,28079060,10,57
1,1,28079008,14,4
1,1,28079016,14,2
1,1,28079017,14,3
1,1,28079018,14,3
1,1,28079024,14,2
1,1,28079027,14,3
1,1,28079035,14,3
1,1,28079039,14,3
1,1,28079049,14,2
1,1,28079054,14,4
1,1,28079056,14,1
1,1,28079058,14,10
1,1,28079059,14,3
1,1,28079060,14,2
1,1,28079008,20,8.7
1,1,28079011,20,10
1,1,28079018,20,1.5
1,1,28079024,20,2.3
1,1,28079038,20,5.7
1,1,28079055,20,5.5
1,1,28079008,30,3.4
1,1,28079011,30,4.6
1,1,28079018,30,0.6
1,1,28079024,30,1.2
1,1,28079038,30,0.8
1,1,28079055,30,2.2
1,1,28079008,35,2.4
1,1,28079011,35,1.5
1,1,28079018,35,0.2
1,1,28079024,35,0.6
1,1,28079038,35,0.6
1,1,28079055,35,1.3
1,1,28079008,42,2
1,1,28079024,42,1.4
1,1,28079027,42,2.02
1,1,28079055,42,2.24
1,1,28079058,42,2.39
1,1,28079008,44,0.54
1,1,28079024,44,0.2
1,1,28079027,44,0.34
1,1,28079055,44,0.37
1,1,28079058,44,0.59
1,10,28079004,01,6
1,10,28079008,01,16
1,10,28079017,01,7
1,10,28079018,01,9
1,10,28079024,01,4
1,10,28079035,01,19
1,10,28079036,01,9
1,10,28079038,01,9
1,10,28079040,01,3
1,10,28079057,01,6
1,10,28079004,06,0.7
1,10,28079008,06,0.4
1,10,28079016,06,0.5
1,10,28079018,06,0.8
1,10,28079024,06,0.6
1,10,28079035,06,0.8
1,10,28079036,06,0.5
1,10,28079039,06,0.4
1,10,28079056,06,0.9
1,10,28079057,06,0.4
1,10,28079004,07,104
1,10,28079008,07,48
1,10,28079011,07,36
1,10,28079016,07,37
1,10,28079017,07,229
1,10,28079018,07,68
1,10,28079024,07,64
1,10,28079027,07,44
1,10,28079035,07,110
1,10,28079036,07,54
1,10,28079038,07,48
1,10,28079039,07,46
1,10,28079040,07,30
1,10,28079047,07,74
1,10,28079048,07,24
1,10,28079049,07,46
1,10,28079050,07,26
1,10,28079054,07,20
1,10,28079055,07,65
1,10,28079056,07,105
1,10,28079057,07,19
1,10,28079058,07,41
1,10,28079059,07,28
1,10,28079060,07,49
1,10,28079004,08,37
1,10,28079008,08,52
1,10,28079011,08,46
1,10,28079016,08,44
1,10,28079017,08,78
1,10,28079018,08,40
1,10,28079024,08,35
1,10,28079027,08,52
1,10,28079035,08,57
1,10,28079036,08,43
