day,hour,station,parameter,value
1,1,28079004,01,7
1,1,28079008,01,12
1,1,28079017,01,12
1,1,28079018,01,6
1,1,28079024,01,4
1,1,28079035,01,11
1,1,28079036,01,8
1,1,28079038,01,6
1,1,28079040,01,5
1,1,28079057,01,6
1,1,28079004,06,0.6
1,1,28079008,06,0.5
1,1,28079016,06,0.5
1,1,28079018,06,0.6
1,1,28079024,06,0.4
1,1,28079035,06,1
1,1,28079036,06,0.6
1,1,28079039,06,0.6
1,1,28079056,06,0.8
1,1,28079057,06,0.4
1,1,28079004,07,135
1,1,28079008,07,71
1,1,28079011,07,49
1,1,28079016,07,82
1,1,28079017,07,242
1,1,28079018,07,70
1,1,28079024,07,51
1,1,28079027,07,29
1,1,28079035,07,165
1,1,28079036,07,63
1,1,28079038,07,68
1,1,28079039,07,60
1,1,28079040,07,69
1,1,28079047,07,122
1,1,28079048,07,43
1,1,28079049,07,132
1,1,28079050,07,102
1,1,28079054,07,169
1,1,28079055,07,62
1,1,28079056,07,115
1,1,28079057,07,10
1,1,28079058,07,1
1,1,28079059,07,4
1,1,28079060,07,16
1,1,28079004,08,74
1,1,28079008,08,83
1,1,28079011,08,70
1,1,28079016,08,87
1,1,28079017,08,111
1,1,28079018,08,70
1,1,28079024,08,80
1,1,28079027,08,60
1,1,28079035,08,107
1,1,28079036,08,93
1,1,28079038,08,84
1,1,28079039,08,82
1,1,28079040,08,96
1,1,28079047,08,72
1,1,28079048,08,81
1,1,28079049,08,77
1,1,28079050,08,73
1,1,28079054,08,74
1,1,28079055,08,72
1,1,28079056,08,87
1,1,28079057,08,55
1,1,28079058,08,20
1,1,28079059,08,37
1,1,28079060,08,66
1,1,28079008,09,16
1,1,28079024,09,14
1,1,28079038,09,11
1,1,28079047,09,20
1,1,28079048,09,10
1,1,28079050,09,9
1,1,28079008,10,23
1,1,28079018,10,24
1,1,28079024,10,23
1,1,28079036,10,11
1,1,28079038,10,26
1,1,28079040,10,29
1,1,28079047,10,32
1,1,28079048,10,13
1,1,28079050,10,19
1,1,28079055,10,20
1,1,28079057,10,9
1,1,28079060,10,13
1,1,28079008,14,2
1,1,28079016,14,3
1,1,28079017,14,2
1,1,28079018,14,2
1,1,28079024,14,5
1,1,28079027,14,4
1,1,28079035,14,2
1,1,28079039,14,5
1,1,28079049,14,2
1,1,28079054,14,3
1,1,28079056,14,5
1,1,28079058,14,6
1,1,28079059,14,12
1,1,28079060,14,6
1,1,28079008,20,8.3
1,1,28079011,20,9
1,1,28079018,20,5.2
1,1,28079038,20,7.4
1,1,28079055,20,5.4
1,1,28079008,30,1.5
1,1,28079011,30,3.9
1,1,28079018,30,1
1,1,28079038,30,1.4
1,1,28079055,30,1.6
1,1,28079008,35,1.3
1,1,28079011,35,2.8
1,1,28079018,35,0.8
1,1,28079038,35,1.4
1,1,28079055,35,1.4
1,1,28079024,42,1.44
1,1,28079027,42,1.51
1,1,28079055,42,1.67
1,1,28079024,44,0.29
1,1,28079027,44,0.23
1,1,28079055,44,0.22
1,10,28079004,01,7
1,10,28079008,01,11
1,10,28079017,01,6
1,10,28079018,01,7
1,10,28079024,01,3
1,10,28079035,01,8
1,10,28079036,01,19
1,10,28079038,01,9
1,10,28079040,01,4
1,10,28079057,01,7
1,10,28079004,06,0.4
