"","month","station","SO2_1","CO_6","NO_7","NO2_8","PM2.5_9","PM10_10","O3_14","TOL_20","BEN_30","EBE_35","TCH_42","NMHC_44"
"42","02",28079054,0,0,28.8153275648949,38.6450815620366,0,0,41.8103787506149,0,0,0,0,0
"43","02",28079055,0,0,30.1362297496318,45.6372115856652,0,14.4651619234544,0,1.62286002014099,0.591355549987472,0.526208970182912,1.49165060538671,0.260284161106993
"44","02",28079056,0,0.485349065880039,53.3556320708313,57.0307427447122,0,0,34.9183271832718,0,0,0,0,0
"45","02",28079057,8.80476424361493,0.36077036310108,21.2225220804711,39.6967615309127,0,14.4061810154525,0,0,0,0,0,0
"46","02",28079058,0,0,6.73604938271605,18.5958024691358,0,0,44.3731269958241,0,0,0,1.52317315026697,0.317101449275362
"47","02",28079059,0,0,14.6781326781327,25.6469287469287,0,0,44.4484548825711,0,0,0,0,0
"48","02",28079060,0,0,18.4692175619328,39.6303654648026,0,13.6383030897499,44.866781157998,0,0,0,0,0
"49","03",28079004,6.43126684636119,0.405387205387205,33.8052240486377,46.5764467462283,0,0,0,0,0,0,0,0
"50","03",28079008,9.71457535480964,0.396856625961104,25.9432255145895,51.5139108798914,11.6169345709758,21.4577607569272,41.7122854561879,2.89856393891042,0.779208371246588,0.939467697907188,1.42002381762504,0.17021095610752
"51","03",28079011,0,0,20.2282633116154,43.4172096158167,0,0,0,3.77327136703695,1.67730769230769,0.734072900158479,0,0
"52","03",28079016,0,0.349640933572711,13.1927656706358,37.8348685688609,0,0,45.1004494382022,0,0,0,0,0
"53","03",28079017,6.23292902066487,0,23.2842365639757,38.628288733978,0,0,41.8535706240144,0,0,0,0,0
"54","03",28079018,4.30617283950617,0.355959595959596,12.8465168539326,36.476404494382,0,16.7191364965145,47.5037086985839,1.23031335149864,0.286559383499547,0.396214010428474,0,0
"55","03",28079024,2.88542372881356,0.251230526078121,5.11804613297151,21.7607417458164,8.14386044404169,14.1176736818285,54.4976238968092,0.787906528547338,0.420255298651252,0.354525758305248,1.28420944558522,0.151375770020534
"56","03",28079027,0,0,12.8230248306998,33.9952595936795,0,0,49.4778800808444,0,0,0,1.33584814216478,0.196886106623586
"57","03",28079035,7.84521934758155,0.393870678042209,19.9241844769404,44.8220472440945,0,0,40.525393258427,0,0,0,0,0
"58","03",28079036,10.8562753036437,0.379175118323191,15.5788526434196,38.992125984252,0,18.6291882167754,0,0,0,0,0,0
"59","03",28079038,4.48875766522825,0,24.0365909090909,44.6515909090909,10.5614435815441,18.2710815765353,0,2.65677767354597,0.437251229220323,0.597461212976023,0,0
"60","03",28079039,0,0.350757747116037,20.0865363002922,40.465947403911,0,0,48.5226864330638,0,0,0,0,0
"61","03",28079040,5.33086585912965,0,12.5933078823265,38.8850213339322,0,16.6663673102829,0,0,0,0,0,0
"62","03",28079047,0,0,15.396404494382,39.465393258427,10.1021190261497,18.0542426288544,0,0,0,0,0,0
"63","03",28079048,0,0,12.497865648169,38.4183329588856,8.90560937148006,17.1394825646794,0,0,0,0,0,0
"64","03",28079049,0,0,8.46221322537112,32.4685110211426,0,0,47.5666516041573,0,0,0,0,0
"65","03",28079050,0,0,23.9124830393487,45.5219357756671,9.28936367858802,18.7998142127264,0,0,0,0,0,0
"66","03",28079054,0,0,16.1696629213483,35.5910112359551,0,0,54.1337853107345,0,0,0,0,0
"67","03",28079055,0,0,18.8763489208633,41.5717176258993,0,15.3542741754543,0,1.41923979352417,0.46310861423221,0.506509014282369,1.46357142857143,0.270480813684697
"68","03",28079056,0,0.424113156713067,38.2990780301327,54.3265122554531,0,0,42.3678264798915,0,0,0,0,0
"69","03",28079057,9.09389038634322,0.326381059751973,10.9265663597575,34.0927464630586,0,15.3223418573351,0,0,0,0,0,0
"70","03",28079058,0,0,3.65706570657066,17.4536453645365,0,0,52.1968503937008,0,0,0,1.4568295114656,0.286729810568295
"71","03",28079059,0,0,8.6221270842722,22.6671924290221,0,0,54.9294568402073,0,0,0,0,0
"72","03",28079060,0,0,9.96622382346318,34.9556406214816,0,14.7485380116959,54.6638144562036,0,0,0,0,0
"73","04",28079004,4.92596041909197,0.325156794425087,19.8414690841469,39.2450023245002,0,0,0,0,0,0,0,0
"74","04",28079008,6.62830626450116,0.346660482374768,18.6318108045444,44.9789009969859,10.4372384937239,20.7052949372968,45.9983762468105,2.65453257790368,0.556276346604215,0.819685962034216,1.42719429127473,0.152471618553357
"75","04",28079011,0,0,14.3043780403058,35.9036367848043,0,0,0,3.56826178747361,1.22689880813274,0.751358950328022,0,0
"76","04",28079016,0,0.294134013447716,7.88641631896152,31.0458970792768,0,0,54.4468975133628,0,0,0,0,0
"77","04",28079017,6.88602855136906,0,12.2791676408698,30.247369651625,0,0,49.9309295247015,0,0,0,0,0
"78","04",28079018,3.58114697004876,0.318036211699164,8.38649592549476,28.1781140861467,0,16.0099791134834,58.2941995359629,1.1115402731983,0.220530267480056,0.409267949319568,0,0
"79","04",28079024,2.63783403656821,0.22247480665573,3.91187558906692,15.9707822808671,7.43353687177078,14.3801032379165,62.6953051643193,0.756818181818182,0.33592114869798,0.399637243047158,1.28282045184304,0.137276403425309
"80","04",28079027,0,0,7.86450116009281,27.4146171693735,0,0,60.454524361949,0,0,0,1.30935771214252,0.189592123769339
"81","04",28079035,6.42573297795008,0.311939937030758,12.8809581417856,37.0050810549238,0,0,53.1630329457364,0,0,0,0,0
"82","04",28079036,6.06524262827955,0.293460111317254,9.46512166859791,31.2442641946698,0,18.2682303762192,0,0,0,0,0,0
"83","04",28079038,3.12662639405204,0,17.0986078886311,36.6431554524362,9.99277894246448,18.0587275693312,0,2.22797087834664,0.309563994374121,0.50035145267104,0,0
"84","04",28079039,0,0.294943168638367,11.293027565439,32.9013203613621,0,0,58.5522595596755,0,0,0,0,0
"85","04",28079040,4.28587989798284,0,7.62239221140473,32.2320352341215,0,17.3818266325819,0,0,0,0,0,0
"86","04",28079047,0,0,8.65082309297473,29.8736378390911,8.8516458043579,17.1895591647332,0,0,0,0,0,0
"87","04",28079048,0,0,8.3115438108484,32.298331015299,8.83446818501996,17.3897786151672,0,0,0,0,0,0
"88","04",28079049,0,0,4.93438441919777,24.5701367957338,0,0,56.5807424593968,0,0,0,0,0
"89","04",28079050,0,0,19.5425383542538,38.2278010227801,8.99256505576208,18.0311193683233,0,0,0,0,0,0
"90","04",28079054,0,0,10.6209696126189,27.1370911621434,0,0,61.4831434550105,0,0,0,0,0
"91","04",28079055,0,0,10.4527732652588,32.5265722905547,0,16.6127758420441,0,1.13770491803279,0.287799667695229,0.452195585093757,1.45495796356843,0.326553012610929
"92","04",28079056,0,0.348782749826107,25.7837085170573,45.9754003249014,0,0,51.1164733178654,0,0,0,0,0
"93","04",28079057,6.51808066759388,0.281603336422614,6.66295781177561,26.1416318961521,0,16.3869171885873,0,0,0,0,0,0
"94","04",28079058,0,0,2.07482047718323,13.1148946027334,0,0,63.0188240762259,0,0,0,1.57825905292479,0.294442896935933
"95","04",28079059,0,0,5.40306477826794,17.5964708613884,0,0,65.9795823665893,0,0,0,0,0
"96","04",28079060,0,0,5.41181923522596,26.5594438006952,0,16.362180974478,68.6809744779582,0,0,0,0,0
"97","05",28079004,4.7083239847431,0.282542908762421,17.5162811587694,38.5147091848192,0,0,0,0,0,0,0,0
"98","05",28079008,6.77700112739572,0.320531292210716,17.0186979049335,45.8366749267853,10.7236486486486,20.9326273095989,52.3528748590755,2.86204846822131,0.530360789652825,0.795416383027002,1.43755005089922,0.151231761112996
"99","05",28079011,0,0,14.495513683266,37.4279946164199,0,0,0,3.85638715638716,1.09021764032073,0.634074243813016,0,0
"100","05",28079016,0,0.261157210136802,6.66143497757847,29.0224215246637,0,0,60.7935368043088,0,0,0,0,0
"101","05",28079017,6.14444192891103,0,9.07991895542548,29.0353444394417,0,0,56.5642067253442,0,0,0,0,0
"102","05",28079018,3.19304152637486,0.323625757235809,6.80170480035891,27.1213548676537,0,18.7933048753089,63.9656565656566,1.23519489400501,0.207461328480437,0.41400182731841,0,0
"103","05",28079024,2.59737615923999,0.207940446650124,3.36295962102414,14.7522563176895,7.49819331526649,15.2985546522132,70.2026202846171,0.749580615097856,0.297108208955224,0.488617318435754,1.27677613320999,0.144854301572618
"104","05",28079027,0,0,6.33751680860601,25.646346929628,0,0,64.8904847396768,0,0,0,1.3003748870822,0.17583559168925
"105","05",28079035,6.11904761904762,0.28775,11.0026936026936,36.1970377019749,0,0,58.0267596132224,0,0,0,0,0
"106","05",28079036,4.50100919488675,0.240103347562346,8.19408337068579,29.8848050201703,0,19.002251238181,0,0,0,0,0,0
"107","05",28079038,2.95020188425303,0,16.1221425369789,35.9849843119677,10.2046995029372,18.0134589502019,0,2.52690085509591,0.286886749197616,0.46836430373939,0,0
"108","05",28079039,0,0.253415730337079,9.46509539842873,31.1530864197531,0,0,65.039334681951,0,0,0,0,0
"109","05",28079040,3.86470720215392,0,6.1340206185567,30.689376961004,0,17.7654986522911,0,0,0,0,0,0
"110","05",28079047,0,0,7.26250841373121,28.4108144491811,9.53953908721193,17.5953026196929,0,0,0,0,0,0
"111","05",28079048,0,0,6.92484766418416,31.9027307605507,8.93351363533919,18.0162381596752,0,0,0,0,0,0
"112","05",28079049,0,0,4.15134529147982,23.5513452914798,0,0,62.1941638608305,0,0,0,0,0
"113","05",28079050,0,0,17.2856495125822,37.024710949898,8.57345862938345,16.9687786960514,0,0,0,0,0,0
"114","05",28079054,0,0,9.38288794071413,25.6321580956658,0,0,67.0993481681277,0,0,0,0,0
"115","05",28079055,0,0,8.61921867983835,30.9283789851819,0,17.2448933782267,0,1.31233933161954,0.253167478840728,0.420902795588612,1.41120134983127,0.178479190101237
"116","05",28079056,0,0.31047191011236,22.4258383974792,46.8834121089354,0,0,52.7216843053366,0,0,0,0,0
"117","05",28079057,5.55388414907948,0.246797474064051,5.39932735426009,24.1340807174888,0,18.1337379186334,0,0,0,0,0,0
"118","05",28079058,0,0,3.26088950022925,14.792984869326,0,0,68.8027039413382,0,0,0,1.56991780821918,0.295547945205479
"119","05",28079059,0,0,5.35746402877698,15.1769334532374,0,0,73.7172786663663,0,0,0,0,0
"120","05",28079060,0,0,4.18671454219031,24.3096947935368,0,17.3571910871033,74.3762376237624,0,0,0,0,0
"121","06",28079004,4.66852238459754,0.265283893395133,14.2555762081784,39.0253252788104,0,0,0,0,0,0,0,0
"122","06",28079008,7.70100678997893,0.309526033154331,15.8062851782364,47.5068011257036,13.2543839139584,29.260462941314,56.6847141190198,2.92074004242281,0.528427230046948,0.751026669813547,1.46487473903967,0.169794711203897
"123","06",28079011,0,0,13.7529029261496,37.9595912679981,0,0,0,4.43158266603862,1.26364488170532,0.65070323488045,0,0
"124","06",28079016,0,0.236417839255903,5.49320206282232,28.1647913736521,0,0,71.0185533114138,0,0,0,0,0
"125","06",28079017,5.80264400377715,0,5.96252927400468,27.8097915202624,0,0,60.2609510423987,0,0,0,0,0
"126","06",28079018,3.20046403712297,0.318807977736549,4.71223021582734,24.9477837085171,0,24.377990430622,71.728833217351,1.21521179499181,0.201025880158545,0.405734265734266,0,0
"127","06",28079024,2.78264969354078,0.18189959934009,2.96891923710855,13.7631269131151,9.20749823154916,21.9180993314231,78.8432712703276,0.866568986568987,0.319599707102758,0.492204301075269,1.25592698639943,0.155592937246481
"128","06",28079027,0,0,5.64186369958275,24.2,0,0,75.1119870159981,0,0,0,1.25455261937877,0.139596662030598
"129","06",28079035,6.68877551020408,0.281136890951276,9.23783031988873,34.4683661645423,0,0,64.7605470560964,0,0,0,0,0
"130","06",28079036,4.40557491289199,0.201235719281884,7.70185614849188,29.9364269141531,0,26.6766759776536,0,0,0,0,0,0
"131","06",28079038,2.92732760622243,0,14.3365831012071,35.8902042711235,11.8039124359571,24.5587072773774,0,2.42851309152054,0.25831336847149,0.470699568758984,0,0
"132","06",28079039,0,0.236711502782931,8.00232126276694,31.1792014856082,0,0,70.3215777262181,0,0,0,0,0
"133","06",28079040,3.93229770461396,0,5.92771084337349,28.9872567191844,0,24.7478543261424,0,0,0,0,0,0
"134","06",28079047,0,0,5.14186369958275,24.9455261937877,10.9531865585168,23.3380510440835,0,0,0,0,0,0
"135","06",28079048,0,0,5.88827074640705,31.9381084840056,10.6304549675023,25.284717376134,0,0,0,0,0,0
"136","06",28079049,0,0,3.29677718525388,22.2102457116365,0,0,68.6861246235812,0,0,0,0,0
"137","06",28079050,0,0,16.5878942486085,37.5696730813819,10.5891230809264,23.5998959417274,0,0,0,0,0,0
"138","06",28079054,0,0,8.20074263170109,24.2822000464145,0,0,76.2660784768981,0,0,0,0,0
"139","06",28079055,0,0,7.34423567617722,31.4861980978891,0,25.1741860465116,0,1.56234223657176,0.24652918966018,0.426961069145845,1.38825851938895,0.206101057579318
"140","06",28079056,0,0.29672478793591,19.7733804475854,47.7901060070671,0,0,56.6109408158453,0,0,0,0,0
"141","06",28079057,6.01675197766403,0.221534478700871,4.33691840074819,22.5361234510171,0,24.9126688402422,0,0,0,0,0,0
"142","06",28079058,0,0,2.67349313474517,14.4775424714917,0,0,77.5210318382524,0,0,0,1.55817039106145,0.282527932960894
"143","06",28079059,0,0,4.74572299039138,14.8190766346379,0,0,78.5029335836658,0,0,0,0,0
"144","06",28079060,0,0,3.63042973286876,22.1639953542393,0,23.6586784550954,78.761827458256,0,0,0,0,0
"145","07",28079004,4.61198384201077,0.269313593539704,13.4624887690925,41.9058849955076,0,0,0,0,0,0,0,0
"146","07",28079008,6.00272913350011,0.292831215970962,13.5777979981802,49.1674249317561,13.4480746791132,30.0821661998133,62.8045846572855,2.88155880306193,0.52031466913466,0.722008794260588,1.45694286668894,0.161413297694621
"147","07",28079011,0,0,12.2567049808429,39.0455262564796,0,0,0,4.52331189710611,1.27519415258109,0.616872146118721,0,0
"148","07",28079016,0,0.233310841205578,4.91251682368775,25.7934051144011,0,0,73.9002482509592,0,0,0,0,0
"149","07",28079017,4.99010123734533,0,6.32457322551662,28.44474393531,0,0,66.9390463337832,0,0,0,0,0
"150","07",28079018,3.39868241708314,0.26291420789832,4.05751604032997,25.9310265811182,0,25.7800227014756,74.5766871165644,1.21296,0.209621523027816,0.404491564067487,0,0
"151","07",28079024,2.93454790823212,0.194292134831461,2.42342342342342,15.0754504504505,10.0501913121765,24.2302320342419,83.1029047511822,0.931008833100883,0.342579300764066,0.528268388286834,1.26266055045872,0.151521994824747
"152","07",28079027,0,0,5.89180695847362,25.1483726150393,0,0,78.9377388177118,0,0,0,1.27552513464991,0.13681328545781
"153","07",28079035,6.0136955545577,0.275191873589165,10.0417508417508,38.3640035906643,0,0,70.1306306306306,0,0,0,0,0
"154","07",28079036,4.41123595505618,0.185050732807215,6.96313778377163,30.151269948303,0,29.5368492224476,0,0,0,0,0,0
"155","07",28079038,2.75640449438202,0,12.6887640449438,35.8921348314607,12.2993150684932,25.7846501128668,0,2.35019589767227,0.247639780018332,0.451526980482204,0,0
"156","07",28079039,0,0.244895644283122,7.93143888137122,32.0421741091565,0,0,74.3436866981769,0,0,0,0,0
"157","07",28079040,3.4812529663028,0,5.69890424011434,30.0564554549786,0,27.3677587844255,0,0,0,0,0,0
"158","07",28079047,0,0,5.4808644754615,26.2537145429987,11.7464471012858,24.1956325979289,0,0,0,0,0,0
"159","07",28079048,0,0,6.23329583802025,31.088188976378,11.7181098696462,27.7441969519343,0,0,0,0,0,0
"160","07",28079049,0,0,3.18308906426156,22.2006764374295,0,0,73.4284106258442,0,0,0,0,0
"161","07",28079050,0,0,13.4118441792389,38.2123395631614,11.430977290125,23.8774338492262,0,0,0,0,0,0
"162","07",28079054,0,0,7.72446448703495,23.7143823264202,0,0,78.6747178329571,0,0,0,0,0
"163","07",28079055,0,0,6.70993227990971,32.6437923250564,0,27.0231668915879,0,2.10929401251117,0.327614241659658,0.506367461430575,1.39633125144576,0.21910478834143
"164","07",28079056,0,0.291196698762036,20.0190410644643,49.5840789171828,0,0,61.965572641726,0,0,0,0,0
"165","07",28079057,5.53545780969479,0.225891055817081,4.60448933782267,24.4809245960503,0,26.7114606741573,0,0,0,0,0,0
"166","07",28079058,0,0,1.72934023868498,14.1445620355776,0,0,84.2541002022018,0,0,0,1.51708333333333,0.27119623655914
"167","07",28079059,0,0,4.4539990753583,16.364455743009,0,0,80.8231763619575,0,0,0,0,0
"168","07",28079060,0,0,3.26597891904014,22.3144202736039,0,25.0150494159928,84.2880215343203,0,0,0,0,0
"169","08",28079004,4.82069120287253,0.263650757747116,13.2175572519084,36.4227660529861,0,0,0,0,0,0,0,0
"170","08",28079008,5.91311180960934,0.272194793536804,12.5279712424174,42.3149853965401,13.4111663652803,31.84674676944,58.5516157989228,3.00696913002806,0.445477618827873,0.760625,1.42310649202733,0.165163677768289
"171","08",28079011,0,0,10.0775298625197,31.5548794230336,0,0,0,4.45031717263253,1.09986443741527,0.623316764572978,0,0
"172","08",28079016,0,0.233439635535308,5.70069553511331,27.9133946600853,0,0,66.9582678932017,0,0,0,0,0
"173","08",28079017,5.53692480359147,0,8.22451728783116,27.7341715312079,0,0,55.3732046678636,0,0,0,0,0
"174","08",28079018,4.0272,0.24703602371181,4.44263796656744,25.3210441950996,0,27.4529465509365,65.9609945255474,1.12450665442864,0.20474335472044,0.403370786516854,0,0
"175","08",28079024,2.91790708164186,0.200568698817106,2.22392430727641,14.6614102275287,9.84757347915243,25.9514585232452,76.2415349887133,1.00905493482309,0.38767155152361,0.614584787159805,1.28875257495995,0.149501029983978
"176","08",28079027,0,0,7.01547779273217,27.0814266487214,0,0,69.346947935368,0,0,0,1.29587707492149,0.146052041274114
"177","08",28079035,5.77465738036396,0.260509123676504,11.7399505951044,36.4367841904334,0,0,66.1170598911071,0,0,0,0,0
"178","08",28079036,4.1993699369937,0.195741324921136,6.6366298715927,27.9761207479162,0,29.1690363349131,0,0,0,0,0,0
"179","08",28079038,2.69514124293785,0,9.48824061510629,28.8489371325192,12.2997727272727,27.4992072480181,0,1.95568752855185,0.222961275626424,0.416221156042952,0,0
"180","08",28079039,0,0.259950528446143,9.74797479747975,30.486498649865,0,0,66.4551382954801,0,0,0,0,0
"181","08",28079040,3.34268402154399,0,5.45982944344704,27.9091113105925,0,29.6934389140271,0,0,0,0,0,0
"182","08",28079047,0,0,6.43699551569507,26.3531390134529,11.9246344206974,26.4188187738603,0,0,0,0,0,0
"183","08",28079048,0,0,6.01614349775785,26.8589686098655,11.914501039501,29.6165237724084,0,0,0,0,0,0
"184","08",28079049,0,0,3.95640449438202,21.1101123595506,0,0,64.687976671153,0,0,0,0,0
"185","08",28079050,0,0,11.1000455788514,32.6909753874202,10.4933212587729,24.7630385487528,0,0,0,0,0,0
"186","08",28079054,0,0,8.78228532792427,21.6357899481632,0,0,70.6675645342312,0,0,0,0,0
"187","08",28079055,0,0,7.39362657091562,33.5632854578097,0,30.0440251572327,0,2.10151472650771,0.407700800441623,0.523722728528031,1.43156884875847,0.233354401805869
"188","08",28079056,0,0.292733796815429,23.6181818181818,46.6132435465769,0,0,56.6734052111411,0,0,0,0,0
"189","08",28079057,5.85008976660682,0.221202602647521,4.21625870199865,23.244105097687,0,28.596632996633,0,0,0,0,0,0
"190","08",28079058,0,0,1.63379015951472,13.3882273646372,0,0,76.3874157303371,0,0,0,1.48619111709287,0.237725437415882
"191","08",28079059,0,0,4.85515069725596,16.1070384528896,0,0,69.5795505617978,0,0,0,0,0
"192","08",28079060,0,0,3.01032084361678,20.4642135965896,0,26.6709315375982,76.9714478417266,0,0,0,0,0
"193","09",28079004,5.09365558912387,0.343995354239257,30.5505461306066,49.8287639405204,0,0,0,0,0,0,0,0
"194","09",28079008,6.29162790697674,0.346412816345484,25.7057728119181,55.4613594040968,13.0418799441601,28.4739292364991,42.8485130111524,3.99978627404417,0.722481717386176,0.920363378952336,1.48850626740947,0.16483286908078
"195","09",28079011,0,0,21.5653295801079,43.921200750469,0,0,0,5.44820622475647,1.61478507321682,1.02128011336797,0,0
"196","09",28079016,0,0.279368763054073,12.295650151198,39.3875319841824,0,0,48.3565621370499,0,0,0,0,0
"197","09",28079017,6.03786295005807,0,20.4028810408922,39.8259758364312,0,0,42.0825537885875,0,0,0,0,0
"198","09",28079018,3.65180863477246,0.346243042671614,11.4465073102808,37.0642840566257,0,22.014657980456,49.1902993734045,1.95815435449611,0.275822368421053,0.418186090225564,0,0
"199","09",28079024,2.51864801864802,0.233170391061453,4.32735739231665,23.8114086146682,8.84238750291443,19.3237007690515,59.8057822336209,1.37927117841931,0.389138665404638,0.653857075248462,1.31185401119403,0.164855410447761
"200","09",28079027,0,0,11.3334106190587,36.2464641780663,0,0,55.0018552875696,0,0,0,1.32958700696056,0.157823665893271
"201","09",28079035,5.94270346117867,0.309194334803808,17.9409836065574,45.1674473067916,0,0,52.1422273781903,0,0,0,0,0
"202","09",28079036,4.29646840148699,0.243169144981413,13.2295728876509,39.2428040854225,0,22.3375959079284,0,0,0,0,0,0
"203","09",28079038,3.05756731662024,0,21.6433712560947,44.456466217785,11.6910569105691,23.4330928554806,0,3.46755047433714,0.440412121212121,0.652852634134499,0,0
"204","09",28079039,0,0.324982423248184,21.6813008130081,42.9154471544715,0,0,51.2104896727779,0,0,0,0,0
"205","09",28079040,3.46173469387755,0,9.64275766016713,39.0269203991645,0,22.0337052533705,0,0,0,0,0,0
"206","09",28079047,0,0,14.8540502793296,37.7553538175047,11.1926691729323,22.479083898107,0,0,0,0,0,0
"207","09",28079048,0,0,12.3381757561324,40.2657775660872,11.0795889101338,23.1181535517819,0,0,0,0,0,0
"208","09",28079049,0,0,7.27521008403361,29.5842670401494,0,0,51.3527077497666,0,0,0,0,0
"209","09",28079050,0,0,19.5892608089261,45.0216128282594,10.3892118112067,20.5676305970149,0,0,0,0,0,0
"210","09",28079054,0,0,15.0646812470917,32.7722196370405,0,0,57.3414690841469,0,0,0,0,0
"211","09",28079055,0,0,14.6250580046404,44.2450116009281,0,21.6006508600651,0,2.19513403263403,0.417564812117681,0.575247524752475,1.45995493358634,0.222656546489564
"212","09",28079056,0,0.392529002320186,39.3615241635688,60.1380111524164,0,0,41.3443231947992,0,0,0,0,0
"213","09",28079057,6.06175992570235,0.258676333021515,8.45118549511855,33.4204043690449,0,20.1214866434379,0,0,0,0,0,0
